entry_id	source	part_of_speech	level	official_source	status	ukrainian	source_check
ox5000-5810be1c801dc59776f2	junction	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	pending_translation_qa		Oxford 5000 list row POS/CEFR confirmed 2026-08-19; translation not yet admitted.
ox5000-6c54ee2e24e054511c73	jurisdiction	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	pending_translation_qa		Oxford 5000 list row POS/CEFR confirmed 2026-08-19; translation not yet admitted.
ox5000-3340f7a82e4f7cd3d65a	just	adjective	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	pending_translation_qa		Oxford 5000 list row POS/CEFR confirmed 2026-08-19; translation not yet admitted.
ox5000-03deb40ab271cf67ca38	justification	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	pending_translation_qa		Oxford 5000 list row POS/CEFR confirmed 2026-08-19; translation not yet admitted.
ox5000-fa950a94e8590cb489e0	kidnap	verb	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	pending_translation_qa		Oxford 5000 list row POS/CEFR confirmed 2026-08-19; translation not yet admitted.
ox5000-72b53e61ce325d65d579	kidney	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	pending_translation_qa		Oxford 5000 list row POS/CEFR confirmed 2026-08-19; translation not yet admitted.
ox5000-5ace8a00d2c5c5f821a2	kingdom	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	pending_translation_qa		Oxford 5000 list row POS/CEFR confirmed 2026-08-19; translation not yet admitted.
ox5000-5dea906b0e012f2f79ca	lad	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	pending_translation_qa		Oxford 5000 list row POS/CEFR confirmed 2026-08-19; translation not yet admitted.
ox5000-43260bff46fbc195cd68	landlord	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	pending_translation_qa		Oxford 5000 list row POS/CEFR confirmed 2026-08-19; translation not yet admitted.
ox5000-5b8c2418d2044f6a0c77	landmark	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	pending_translation_qa		Oxford 5000 list row POS/CEFR confirmed 2026-08-19; translation not yet admitted.
ox5000-c787ac0440e5e8f7cc34	lap	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	pending_translation_qa		Oxford 5000 list row POS/CEFR confirmed 2026-08-19; translation not yet admitted.
ox5000-6f2f041a7bda49cf9591	large-scale	adjective	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	pending_translation_qa		Oxford 5000 list row POS/CEFR confirmed 2026-08-19; translation not yet admitted.
