data_factory_run_id	entry_id	source	part_of_speech	level	official_source	source_check	ukrainian_candidate
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-b575091301cde0aab47c	canal	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/canal	MANUAL_EMERGENCY_WORK V7 exact Oxford identity; source_index=722; definition_path=/us/definition/english/canal; exact_definition='a long straight passage dug in the ground and filled with water for boats and ships to travel along; a smaller passage used for carrying water to fields, crops, etc.'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='artificial waterway'; gloss_definition_similarity=0.560; morphology='V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,inan masc,nomn; score=1.0000'; surface_mt_never_sole_pass=PASS	канал
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-6c90d20f57eaa3951076	candle	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/candle	MANUAL_EMERGENCY_WORK V7 exact Oxford identity; source_index=726; definition_path=/us/definition/english/candle; exact_definition='a round stick of wax with a piece of string (called a wick ) through the middle that is lit to give light as it burns'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='a light source'; gloss_definition_similarity=0.477; morphology='V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,inan femn,nomn; score=1.0000'; surface_mt_never_sole_pass=PASS	свічка
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-aadc5f65541eae6cccd0	carbon	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/carbon	MANUAL_EMERGENCY_WORK V7 exact Oxford identity; source_index=741; definition_path=/us/definition/english/carbon; exact_definition='a chemical element. Carbon is found in all living things, existing in a pure state as diamond and graphite .'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='id=Q623|chemical element'; gloss_definition_similarity=0.387; morphology='V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,inan masc,nomn; score=1.0000'; surface_mt_never_sole_pass=PASS	вуглець
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-9c94f94be7b1a888dd21	casual	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/casual_1	MANUAL_EMERGENCY_WORK V7 exact Oxford identity; source_index=762; definition_path=/us/definition/english/casual_1; exact_definition='not formal'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; sense_source=''; sense_gloss=''; gloss_definition_similarity=1.000; morphology='V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=ADJF,compb masc,nomn; score=1.0000'; surface_mt_never_sole_pass=PASS	випадковий
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-2f11663a968a94ccb406	cave	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/cave_1	MANUAL_EMERGENCY_WORK V7 exact Oxford identity; source_index=775; definition_path=/us/definition/english/cave_1; exact_definition='a large hole in the side of a hill or cliff or under the ground'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='large, naturally occurring cavity formed underground'; gloss_definition_similarity=0.474; morphology='V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,inan femn,nomn; score=1.0000'; surface_mt_never_sole_pass=PASS	печера
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-1a9ae9f38cefadbdbe69	certainty	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/certainty	MANUAL_EMERGENCY_WORK V7 exact Oxford identity; source_index=792; definition_path=/us/definition/english/certainty; exact_definition='the state of being certain'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='state of being certain'; gloss_definition_similarity=0.972; morphology='V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,inan femn,nomn; score=1.0000'; surface_mt_never_sole_pass=PASS	певність
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-f65ec664052307d40e5e	certificate	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/certificate_1	MANUAL_EMERGENCY_WORK V7 exact Oxford identity; source_index=793; definition_path=/us/definition/english/certificate_1; exact_definition='an official document that may be used to prove that the facts it states are true'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='document containing a certified statement'; gloss_definition_similarity=0.589; morphology='V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,inan masc,nomn; score=1.0000'; surface_mt_never_sole_pass=PASS	документ
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-d11e4137c39c91300aa9	challenging	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/challenging	MANUAL_EMERGENCY_WORK V7 exact Oxford identity; source_index=801; definition_path=/us/definition/english/challenging; exact_definition='difficult in an interesting way that tests your ability'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; sense_source=''; sense_gloss=''; gloss_definition_similarity=1.000; morphology='V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=ADJF,compb masc,nomn; score=1.0000'; surface_mt_never_sole_pass=PASS	складний
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-aa38df2298e6ecac59b2	charming	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/charming	MANUAL_EMERGENCY_WORK V7 exact Oxford identity; source_index=819; definition_path=/us/definition/english/charming; exact_definition='very pleasant or attractive'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; sense_source=''; sense_gloss=''; gloss_definition_similarity=1.000; morphology='V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=ADJF,compb masc,nomn; score=1.0000'; surface_mt_never_sole_pass=PASS	чарівний
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-faf95786d6bb15f92757	chase	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/chase_2	MANUAL_EMERGENCY_WORK V7 exact Oxford identity; source_index=823; definition_path=/us/definition/english/chase_2; exact_definition='an act of running or driving after somebody/something in order to catch them or it'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; sense_source=''; sense_gloss=''; gloss_definition_similarity=1.000; morphology='V6 no Ukrainian lexical token after Unicode/stress normalization'; surface_mt_never_sole_pass=PASS	train
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-1c569c97ca81d70efaf2	chase	verb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/chase_1	MANUAL_EMERGENCY_WORK V7 exact Oxford identity; source_index=824; definition_path=/us/definition/english/chase_1; exact_definition='to run, drive, etc. after somebody/something in order to catch them or it'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; sense_source=''; sense_gloss=''; gloss_definition_similarity=1.000; morphology='V6 no Ukrainian lexical token after Unicode/stress normalization'; surface_mt_never_sole_pass=PASS	train
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-9f02d00aa1a75bbfe2ec	cheek	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/cheek_1	MANUAL_EMERGENCY_WORK V7 exact Oxford identity; source_index=833; definition_path=/us/definition/english/cheek_1; exact_definition='either side of the face below the eyes'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='part of face'; gloss_definition_similarity=0.797; morphology='V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,inan femn,nomn; score=1.0000'; surface_mt_never_sole_pass=PASS	щока
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-e9afbf1e9b9ba09c65ee	cheer	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/cheer_2	"MANUAL_EMERGENCY_WORK V7 exact Oxford identity; source_index=834; definition_path=/us/definition/english/cheer_2; exact_definition='a shout of joy, support or praise'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; sense_source=''; sense_gloss=''; gloss_definition_similarity=1.000; morphology=""V6 pymorphy3 uk has no requested-POS parse for 'веселий'""; surface_mt_never_sole_pass=PASS"	веселий
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-042f56b4f8aa0bfb23f1	cheer	verb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/cheer_1	"MANUAL_EMERGENCY_WORK V7 exact Oxford identity; source_index=835; definition_path=/us/definition/english/cheer_1; exact_definition='to shout loudly, in order to show support or praise for somebody, or to encourage them'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; sense_source=''; sense_gloss=''; gloss_definition_similarity=1.000; morphology=""V6 pymorphy3 uk has no requested-POS parse for 'веселий'""; surface_mt_never_sole_pass=PASS"	веселий
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-4e45db7231a1deb4a27d	choir	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/choir	MANUAL_EMERGENCY_WORK V7 exact Oxford identity; source_index=851; definition_path=/us/definition/english/choir; exact_definition='a group of people who sing together, for example in church services or public performances'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='singing group'; gloss_definition_similarity=0.733; morphology='V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,inan masc,nomn; score=1.0000'; surface_mt_never_sole_pass=PASS	хор
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-5f21cc31a80fe8b694f6	chop	verb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/chop_1	MANUAL_EMERGENCY_WORK V7 exact Oxford identity; source_index=853; definition_path=/us/definition/english/chop_1; exact_definition='to cut something into pieces with a sharp tool such as a knife'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; sense_source=''; sense_gloss=''; gloss_definition_similarity=1.000; morphology='V6 no Ukrainian lexical token after Unicode/stress normalization'; surface_mt_never_sole_pass=PASS	bar
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-14a30058a90886f8f5dc	circuit	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/circuit	MANUAL_EMERGENCY_WORK V7 exact Oxford identity; source_index=861; definition_path=/us/definition/english/circuit; exact_definition='a line, route or journey around a place'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='act of moving around'; gloss_definition_similarity=0.443; morphology='V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,inan neut,nomn; score=1.0000'; surface_mt_never_sole_pass=PASS	обертання
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-50c859b7eef5dc7ea1e0	civilization	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/civilization	MANUAL_EMERGENCY_WORK V7 exact Oxford identity; source_index=873; definition_path=/us/definition/english/civilization; exact_definition='a state of human society that is very developed and organized'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='organized culture'; gloss_definition_similarity=0.729; morphology='V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,inan femn,nomn; score=1.0000'; surface_mt_never_sole_pass=PASS	цивілізація
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-086a5e82dfa259ffe944	clarify	verb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/clarify	"MANUAL_EMERGENCY_WORK V7 exact Oxford identity; source_index=876; definition_path=/us/definition/english/clarify; exact_definition='to make something clearer or easier to understand'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss=""(''transitive'') to make clear or bright by freeing from impurities""; gloss_definition_similarity=0.506; morphology='V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=VERB,impf infn; score=1.0000'; surface_mt_never_sole_pass=PASS"	очищати
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-6d64823d57328578c4d4	classify	verb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/classify	MANUAL_EMERGENCY_WORK V7 exact Oxford identity; source_index=884; definition_path=/us/definition/english/classify; exact_definition='to arrange something in groups according to features that they have in common'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='identify or divide into classes'; gloss_definition_similarity=0.466; morphology='V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=VERB,impf infn; score=1.0000'; surface_mt_never_sole_pass=PASS	класифікувати
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-123000ccb24aad3cb552	clerk	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/clerk_1	MANUAL_EMERGENCY_WORK V7 exact Oxford identity; source_index=893; definition_path=/us/definition/english/clerk_1; exact_definition='a person whose job is to serve customers in a shop'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; sense_source=''; sense_gloss=''; gloss_definition_similarity=1.000; morphology='V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,anim masc,nomn; score=1.0000'; surface_mt_never_sole_pass=PASS	пастор
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-bf7922083634871fd76e	cliff	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/cliff_1	MANUAL_EMERGENCY_WORK V7 exact Oxford identity; source_index=898; definition_path=/us/definition/english/cliff_1; exact_definition='a high area of rock with a very steep side, often at the edge of the sea or ocean'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='a (near) vertical rock face'; gloss_definition_similarity=0.685; morphology='V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,inan femn,nomn; score=1.0000'; surface_mt_never_sole_pass=PASS	скеля
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-065f94e1d344097a9fb6	clinic	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/clinic	MANUAL_EMERGENCY_WORK V7 exact Oxford identity; source_index=903; definition_path=/us/definition/english/clinic; exact_definition='a building or part of a hospital where people can go for special medical treatment or advice'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='medical facility'; gloss_definition_similarity=0.742; morphology='V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,inan femn,nomn; score=1.0000'; surface_mt_never_sole_pass=PASS	клініка
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-a57faf81bb42681a8e1a	clip	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/clip_1	MANUAL_EMERGENCY_WORK V7 exact Oxford identity; source_index=905; definition_path=/us/definition/english/clip_1; exact_definition='a short part of a film that is shown separately'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='something which clips or grasps; a device for attaching one object to another.'; gloss_definition_similarity=0.282; morphology='V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,inan femn,nomn; score=1.0000'; surface_mt_never_sole_pass=PASS	скоба
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-716808837b74db6359aa	coincidence	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/coincidence	MANUAL_EMERGENCY_WORK V7 exact Oxford identity; source_index=934; definition_path=/us/definition/english/coincidence; exact_definition='the fact of two things happening at the same time by chance, in a surprising way'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='of objects, property of being coincident'; gloss_definition_similarity=0.568; morphology='V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,inan masc,nomn; score=1.0000'; surface_mt_never_sole_pass=PASS	збіг
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-8c5031daad7f45108dc2	collector	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/collector	MANUAL_EMERGENCY_WORK V7 exact Oxford identity; source_index=945; definition_path=/us/definition/english/collector; exact_definition='a person who collects things, either as a hobby or as a job'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='person or thing that collects'; gloss_definition_similarity=0.841; morphology='V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,anim masc,nomn; score=1.0000'; surface_mt_never_sole_pass=PASS	колекціонер
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-d986169e6087570a695b	colony	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/colony	MANUAL_EMERGENCY_WORK V7 exact Oxford identity; source_index=949; definition_path=/us/definition/english/colony; exact_definition='a country or an area that is governed by people from another, more powerful, country'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='region or governmental unit'; gloss_definition_similarity=0.631; morphology='V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,inan femn,nomn; score=1.0000'; surface_mt_never_sole_pass=PASS	колонія
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-e8838df3182b0d30fd61	colourful	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/colourful	MANUAL_EMERGENCY_WORK V7 exact Oxford identity; source_index=952; definition_path=/us/definition/english/colourful; exact_definition='full of bright colours or having a lot of different colours'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; sense_source=''; sense_gloss=''; gloss_definition_similarity=1.000; morphology='V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=ADJF,compb masc,nomn; score=1.0000'; surface_mt_never_sole_pass=PASS	кольоровий
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-85c56babf231b6fd11a6	comic	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/comic_1	"MANUAL_EMERGENCY_WORK V7 exact Oxford identity; source_index=964; definition_path=/us/definition/english/comic_1; exact_definition='humorous and making you laugh'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; sense_source=''; sense_gloss=''; gloss_definition_similarity=1.000; morphology=""V6 pymorphy3 uk has no requested-POS parse for 'комікси'""; surface_mt_never_sole_pass=PASS"	комікси
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-3ef335dbc548cf6ee9a2	comic	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/comic_2	MANUAL_EMERGENCY_WORK V7 exact Oxford identity; source_index=965; definition_path=/us/definition/english/comic_2; exact_definition='a magazine, usually for children, that tells stories through pictures'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='comedian|id=comedian'; gloss_definition_similarity=0.168; morphology='V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,anim masc,nomn; score=1.0000'; surface_mt_never_sole_pass=PASS	комік
