entry_id	source	part_of_speech	level	official_source	status	ukrainian	source_check
ox5000-197546a89c4fcbdccacc	contributor	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	дописувач; учасник; той, хто робить внесок	Oxford 5000 list POS/CEFR confirmed 2026-08-19; Ukrainian gloss preserves person-contributing sense range.
ox5000-e236e8eaccfcfb3392c8	conversion	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	перетворення; переобладнання; навернення	Oxford 5000 list POS/CEFR confirmed 2026-08-19; Oxford headword checked for change-of-form/use/system and conversion-of-belief uses.
ox5000-59f6aca721dcc68fa80d	convict	verb	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	визнавати винним; засуджувати	Oxford 5000 list POS/CEFR confirmed 2026-08-19; legal verb sense preserved.
ox5000-421dc14d96ec930efcd0	conviction	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	обвинувальний вирок; переконання	Oxford 5000 list POS/CEFR confirmed 2026-08-19; Oxford headword checked for criminal finding and strong belief senses; both retained.
ox5000-e8a53c7f436bf4a04089	cooperate	verb	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	співпрацювати	Oxford 5000 list POS/CEFR confirmed 2026-08-19; direct Ukrainian lexical equivalent.
ox5000-fa28b44b4d2b23c8c251	cooperative	adjective	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	готовий співпрацювати; кооперативний	Oxford 5000 list POS/CEFR confirmed 2026-08-19; Ukrainian gloss preserves cooperative-behaviour and cooperative-organization uses.
ox5000-7b5138fe4fdc3383f929	coordinate	verb	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	координувати; узгоджувати	Oxford 5000 list POS/CEFR confirmed 2026-08-19; direct Ukrainian lexical equivalents.
ox5000-9ad258c1be87daeb4889	coordination	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	координація; узгодження	Oxford 5000 list POS/CEFR confirmed 2026-08-19; principal sense range preserved.
ox5000-8bf2dbf45c07c6fce0e0	coordinator	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	координатор	Oxford 5000 list POS/CEFR confirmed 2026-08-19; direct Ukrainian lexical equivalent.
ox5000-3e5e24359db170f5828b	cop	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	поліцейський	Oxford 5000 list POS/CEFR confirmed 2026-08-19; informal police-officer sense retained.
ox5000-f7e9f1bd0ceb29a5cddb	copper	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	мідь	Oxford 5000 list POS/CEFR confirmed 2026-08-19; principal material sense retained.
ox5000-abdc3db891f67461b986	copyright	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	авторське право	Oxford 5000 list POS/CEFR confirmed 2026-08-19; direct Ukrainian legal equivalent.
ox5000-dd170efa4cc4a434a041	correction	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	виправлення; поправка	Oxford 5000 list POS/CEFR confirmed 2026-08-19; principal correction/amendment range preserved.
ox5000-1f769f00748cb060f797	correlate	verb	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	корелювати; співвідносити	Oxford 5000 list POS/CEFR confirmed 2026-08-19; principal relation verb sense preserved.
ox5000-79384bda80ed1f7e5662	correlation	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	кореляція; взаємозв'язок	Oxford 5000 list POS/CEFR confirmed 2026-08-19; principal relation noun sense preserved.
