entry_id	source	part_of_speech	level	status	ukrainian	official_source	source_check	data_factory_run_id	content_qa_run_id	qa_reason
ox5000-ca7f9728fd25d9f579b4	economics	noun	B2	verified	еконо́міка	https://www.oxfordlearnersdictionaries.com/us/definition/english/economics	MANUAL_EMERGENCY_WORK V5 exact Oxford identity; source_index=1697; definition_path=/us/definition/english/economics; exact_definition='the study of how a society organizes its money, trade and industry'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='study of resource and wealth allocation, consumption, and distribution, of capital and investment, and of management of the factors of production; application of this study to a particular domain'; gloss_definition_similarity=0.649; morphology='multiword lexical phrase; V4 lexical/POS form accepted'; surface_mt_never_sole_pass=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V5_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V5_round01	PASS V5: V5 PASS: sense-bound Wiktionary bilingual confirmation + exact Oxford definition + canonical Ukrainian lemma; gloss_similarity=0.649; overlap=1; multiword lexical phrase; V4 lexical/POS form accepted; exact Oxford definition='the study of how a society organizes its money, trade and industry'; reverse='Economy'; lexical_support=0.750.
ox5000-bedeed830a30bd59f7b8	equivalent	adjective	B2	verified	рівноці́нний	https://www.oxfordlearnersdictionaries.com/us/definition/english/equivalent_2	MANUAL_EMERGENCY_WORK V5 exact Oxford identity; source_index=1844; definition_path=/us/definition/english/equivalent_2; exact_definition='equal in value, amount, meaning, importance, etc.'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='similar or identical in value'; gloss_definition_similarity=0.668; morphology='multiword lexical phrase; V4 lexical/POS form accepted'; surface_mt_never_sole_pass=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V5_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V5_round01	PASS V5: V5 PASS: sense-bound Wiktionary bilingual confirmation + exact Oxford definition + canonical Ukrainian lemma; gloss_similarity=0.668; overlap=1; multiword lexical phrase; V4 lexical/POS form accepted; exact Oxford definition='equal in value, amount, meaning, importance, etc.'; reverse='equal'; lexical_support=0.667.
ox5000-31c37db5211ae9d29e59	exhibit	verb	B2	verified	виставля́ти	https://www.oxfordlearnersdictionaries.com/us/definition/english/exhibit_1	MANUAL_EMERGENCY_WORK V5 exact Oxford identity; source_index=1927; definition_path=/us/definition/english/exhibit_1; exact_definition='to show something in a public place for people to enjoy or to give them information'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='display or show (something) for others to see'; gloss_definition_similarity=0.726; morphology='multiword lexical phrase; V4 lexical/POS form accepted'; surface_mt_never_sole_pass=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V5_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V5_round01	PASS V5: V5 PASS: sense-bound Wiktionary bilingual confirmation + exact Oxford definition + canonical Ukrainian lemma; gloss_similarity=0.726; overlap=1; multiword lexical phrase; V4 lexical/POS form accepted; exact Oxford definition='to show something in a public place for people to enjoy or to give them information'; reverse='Shown'; lexical_support=0.167.
ox5000-b02ca5f0dad7df4d2555	expansion	noun	B2	verified	розши́рення	https://www.oxfordlearnersdictionaries.com/us/definition/english/expansion	MANUAL_EMERGENCY_WORK V5 exact Oxford identity; source_index=1936; definition_path=/us/definition/english/expansion; exact_definition='an act of increasing or making something increase in size, amount or importance'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='act of expanding'; gloss_definition_similarity=0.697; morphology='multiword lexical phrase; V4 lexical/POS form accepted'; surface_mt_never_sole_pass=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V5_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V5_round01	PASS V5: V5 PASS: sense-bound Wiktionary bilingual confirmation + exact Oxford definition + canonical Ukrainian lemma; gloss_similarity=0.697; overlap=1; multiword lexical phrase; V4 lexical/POS form accepted; exact Oxford definition='an act of increasing or making something increase in size, amount or importance'; reverse='rhizing'; lexical_support=0.125.
ox5000-b780af72eaa52c9bcfa6	firefighter	noun	B2	verified	поже́жник	https://www.oxfordlearnersdictionaries.com/us/definition/english/firefighter	MANUAL_EMERGENCY_WORK V5 exact Oxford identity; source_index=2110; definition_path=/us/definition/english/firefighter; exact_definition='a person whose job is to put out fires'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='person who puts out fires'; gloss_definition_similarity=0.924; morphology='multiword lexical phrase; V4 lexical/POS form accepted'; surface_mt_never_sole_pass=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V5_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V5_round01	PASS V5: V5 PASS: sense-bound Wiktionary bilingual confirmation + exact Oxford definition + canonical Ukrainian lemma; gloss_similarity=0.924; overlap=2; multiword lexical phrase; V4 lexical/POS form accepted; exact Oxford definition='a person whose job is to put out fires'; reverse='firecracker'; lexical_support=0.545.
ox5000-fdfbff9a3658ec4c47d7	fossil	noun	B2	verified	фосі́лія	https://www.oxfordlearnersdictionaries.com/us/definition/english/fossil	MANUAL_EMERGENCY_WORK V5 exact Oxford identity; source_index=2211; definition_path=/us/definition/english/fossil; exact_definition='the parts of a dead animal or a plant that have become hard and turned into rock'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='The mineralized remains of an animal or plant'; gloss_definition_similarity=0.692; morphology='multiword lexical phrase; V4 lexical/POS form accepted'; surface_mt_never_sole_pass=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V5_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V5_round01	PASS V5: V5 PASS: sense-bound Wiktionary bilingual confirmation + exact Oxford definition + canonical Ukrainian lemma; gloss_similarity=0.692; overlap=2; multiword lexical phrase; V4 lexical/POS form accepted; exact Oxford definition='the parts of a dead animal or a plant that have become hard and turned into rock'; reverse='phosília'; lexical_support=0.429.
ox5000-94877a610fe8476c7f15	genetic	adjective	B2	verified	генети́чний	https://www.oxfordlearnersdictionaries.com/us/definition/english/genetic	MANUAL_EMERGENCY_WORK V5 exact Oxford identity; source_index=2311; definition_path=/us/definition/english/genetic; exact_definition='connected with genes (= the units in the cells of a living thing that control its physical characteristics) or genetics (= the study of genes )'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='relating to genetics or genes'; gloss_definition_similarity=0.739; morphology='multiword lexical phrase; V4 lexical/POS form accepted'; surface_mt_never_sole_pass=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V5_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V5_round01	PASS V5: V5 PASS: sense-bound Wiktionary bilingual confirmation + exact Oxford definition + canonical Ukrainian lemma; gloss_similarity=0.739; overlap=2; multiword lexical phrase; V4 lexical/POS form accepted; exact Oxford definition='connected with genes (= the units in the cells of a living thing that control its physical characteristics) or genetics (= the study of genes )'; reverse='genetic'; lexical_support=1.000.
ox5000-05655f6fadd0b485ca75	genuine	adjective	B2	verified	спра́вжній	https://www.oxfordlearnersdictionaries.com/us/definition/english/genuine	MANUAL_EMERGENCY_WORK V5 exact Oxford identity; source_index=2317; definition_path=/us/definition/english/genuine; exact_definition='real; exactly what it appears to be; not artificial'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='real, authentic'; gloss_definition_similarity=0.755; morphology='multiword lexical phrase; V4 lexical/POS form accepted'; surface_mt_never_sole_pass=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V5_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V5_round01	PASS V5: V5 PASS: sense-bound Wiktionary bilingual confirmation + exact Oxford definition + canonical Ukrainian lemma; gloss_similarity=0.755; overlap=1; multiword lexical phrase; V4 lexical/POS form accepted; exact Oxford definition='real; exactly what it appears to be; not artificial'; reverse='question'; lexical_support=0.267.
ox5000-101f93ba1a99dadfbee0	honesty	noun	B2	verified	правди́вість	https://www.oxfordlearnersdictionaries.com/us/definition/english/honesty	MANUAL_EMERGENCY_WORK V5 exact Oxford identity; source_index=2554; definition_path=/us/definition/english/honesty; exact_definition='the quality of being honest'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='quality of being honest'; gloss_definition_similarity=0.991; morphology='multiword lexical phrase; V4 lexical/POS form accepted'; surface_mt_never_sole_pass=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V5_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V5_round01	PASS V5: V5 PASS: sense-bound Wiktionary bilingual confirmation + exact Oxford definition + canonical Ukrainian lemma; gloss_similarity=0.991; overlap=2; multiword lexical phrase; V4 lexical/POS form accepted; exact Oxford definition='the quality of being honest'; reverse='Truthfulness'; lexical_support=0.421.
ox5000-dac0118b6e5ac4e7e31f	icon	noun	B2	verified	піктогра́ма	https://www.oxfordlearnersdictionaries.com/us/definition/english/icon	MANUAL_EMERGENCY_WORK V5 exact Oxford identity; source_index=2609; definition_path=/us/definition/english/icon; exact_definition='a small symbol on a computer or smartphone screen that represents a program or a file'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='small picture, computer icon'; gloss_definition_similarity=0.793; morphology='multiword lexical phrase; V4 lexical/POS form accepted'; surface_mt_never_sole_pass=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V5_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V5_round01	PASS V5: V5 PASS: sense-bound Wiktionary bilingual confirmation + exact Oxford definition + canonical Ukrainian lemma; gloss_similarity=0.793; overlap=2; multiword lexical phrase; V4 lexical/POS form accepted; exact Oxford definition='a small symbol on a computer or smartphone screen that represents a program or a file'; reverse='pictograma'; lexical_support=0.429.
ox5000-0619be0d2f24cb68b967	incorporate	verb	B2	verified	включа́ти	https://www.oxfordlearnersdictionaries.com/us/definition/english/incorporate	MANUAL_EMERGENCY_WORK V5 exact Oxford identity; source_index=2678; definition_path=/us/definition/english/incorporate; exact_definition='to include something so that it forms a part of something'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='include as a part or ingredient|integrate'; gloss_definition_similarity=0.678; morphology='multiword lexical phrase; V4 lexical/POS form accepted'; surface_mt_never_sole_pass=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V5_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V5_round01	PASS V5: V5 PASS: sense-bound Wiktionary bilingual confirmation + exact Oxford definition + canonical Ukrainian lemma; gloss_similarity=0.678; overlap=2; multiword lexical phrase; V4 lexical/POS form accepted; exact Oxford definition='to include something so that it forms a part of something'; reverse='include'; lexical_support=0.444.
ox5000-06646a689dd3273e1c93	inevitable	adjective	B2	verified	невідворо́тний	https://www.oxfordlearnersdictionaries.com/us/definition/english/inevitable	MANUAL_EMERGENCY_WORK V5 exact Oxford identity; source_index=2705; definition_path=/us/definition/english/inevitable; exact_definition='that you cannot avoid or prevent'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='impossible to avoid or prevent'; gloss_definition_similarity=0.845; morphology='multiword lexical phrase; V4 lexical/POS form accepted'; surface_mt_never_sole_pass=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V5_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V5_round01	PASS V5: V5 PASS: sense-bound Wiktionary bilingual confirmation + exact Oxford definition + canonical Ukrainian lemma; gloss_similarity=0.845; overlap=2; multiword lexical phrase; V4 lexical/POS form accepted; exact Oxford definition='that you cannot avoid or prevent'; reverse='non-conformal'; lexical_support=0.261.
ox5000-f0ae610ae73d64453087	inflation	noun	B2	verified	інфля́ція	https://www.oxfordlearnersdictionaries.com/us/definition/english/inflation	MANUAL_EMERGENCY_WORK V5 exact Oxford identity; source_index=2712; definition_path=/us/definition/english/inflation; exact_definition='a fall in the value of money and a general increase in prices; the rate at which this happens'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='increase in the quantity of money, leading to a devaluation of existing money and increase in the general nominal level of prices or in the cost of living'; gloss_definition_similarity=0.813; morphology='multiword lexical phrase; V4 lexical/POS form accepted'; surface_mt_never_sole_pass=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V5_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V5_round01	PASS V5: V5 PASS: sense-bound Wiktionary bilingual confirmation + exact Oxford definition + canonical Ukrainian lemma; gloss_similarity=0.813; overlap=4; multiword lexical phrase; V4 lexical/POS form accepted; exact Oxford definition='a fall in the value of money and a general increase in prices; the rate at which this happens'; reverse='inflation'; lexical_support=1.000.
ox5000-67085d75a6593c5849c3	invade	verb	B2	verified	вторга́тися	https://www.oxfordlearnersdictionaries.com/us/definition/english/invade	MANUAL_EMERGENCY_WORK V5 exact Oxford identity; source_index=2828; definition_path=/us/definition/english/invade; exact_definition='to enter a country, town, etc. using military force in order to take control of it'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='to enter by force in order to conquer'; gloss_definition_similarity=0.696; morphology='multiword lexical phrase; V4 lexical/POS form accepted'; surface_mt_never_sole_pass=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V5_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V5_round01	PASS V5: V5 PASS: sense-bound Wiktionary bilingual confirmation + exact Oxford definition + canonical Ukrainian lemma; gloss_similarity=0.696; overlap=3; multiword lexical phrase; V4 lexical/POS form accepted; exact Oxford definition='to enter a country, town, etc. using military force in order to take control of it'; reverse='invade'; lexical_support=1.000.
ox5000-5ec2e0bf7bd7159c4fa2	investor	noun	B2	verified	інве́стор	https://www.oxfordlearnersdictionaries.com/us/definition/english/investor	MANUAL_EMERGENCY_WORK V5 exact Oxford identity; source_index=2837; definition_path=/us/definition/english/investor; exact_definition='a person or an organization that invests money in something'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='person who invests money in order to make a profit'; gloss_definition_similarity=0.792; morphology='multiword lexical phrase; V4 lexical/POS form accepted'; surface_mt_never_sole_pass=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V5_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V5_round01	PASS V5: V5 PASS: sense-bound Wiktionary bilingual confirmation + exact Oxford definition + canonical Ukrainian lemma; gloss_similarity=0.792; overlap=2; multiword lexical phrase; V4 lexical/POS form accepted; exact Oxford definition='a person or an organization that invests money in something'; reverse='investor'; lexical_support=1.000.
ox5000-717eebb531c2bbf433f9	legend	noun	B2	verified	леге́нда	https://www.oxfordlearnersdictionaries.com/us/definition/english/legend	MANUAL_EMERGENCY_WORK V5 exact Oxford identity; source_index=3009; definition_path=/us/definition/english/legend; exact_definition='a story from ancient times about people and events, that may or may not be true; this type of story'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='story of unknown origin describing plausible but extraordinary past events'; gloss_definition_similarity=0.731; morphology='multiword lexical phrase; V4 lexical/POS form accepted'; surface_mt_never_sole_pass=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V5_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V5_round01	PASS V5: V5 PASS: sense-bound Wiktionary bilingual confirmation + exact Oxford definition + canonical Ukrainian lemma; gloss_similarity=0.731; overlap=2; multiword lexical phrase; V4 lexical/POS form accepted; exact Oxford definition='a story from ancient times about people and events, that may or may not be true; this type of story'; reverse='legenda'; lexical_support=1.000.
ox5000-112880a33f9d8e34a9b3	literally	adverb	B2	verified	у прямо́му се́нсі	https://www.oxfordlearnersdictionaries.com/us/definition/english/literally	MANUAL_EMERGENCY_WORK V5 exact Oxford identity; source_index=3082; definition_path=/us/definition/english/literally; exact_definition='in a literal way'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='in a literal manner'; gloss_definition_similarity=0.981; morphology='multiword lexical phrase; V4 lexical/POS form accepted'; surface_mt_never_sole_pass=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V5_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V5_round01	PASS V5: V5 PASS: sense-bound Wiktionary bilingual confirmation + exact Oxford definition + canonical Ukrainian lemma; gloss_similarity=0.981; overlap=1; multiword lexical phrase; V4 lexical/POS form accepted; exact Oxford definition='in a literal way'; reverse='in direct seʹns'; lexical_support=0.250.
ox5000-9eabcb2d708b14389152	literary	adjective	B2	verified	книжко́вий	https://www.oxfordlearnersdictionaries.com/us/definition/english/literary	MANUAL_EMERGENCY_WORK V5 exact Oxford identity; source_index=3083; definition_path=/us/definition/english/literary; exact_definition='connected with literature'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='relating to literature'; gloss_definition_similarity=0.908; morphology='multiword lexical phrase; V4 lexical/POS form accepted'; surface_mt_never_sole_pass=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V5_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V5_round01	PASS V5: V5 PASS: sense-bound Wiktionary bilingual confirmation + exact Oxford definition + canonical Ukrainian lemma; gloss_similarity=0.908; overlap=1; multiword lexical phrase; V4 lexical/POS form accepted; exact Oxford definition='connected with literature'; reverse='book'; lexical_support=0.000.
