entry_id	source	part_of_speech	level	official_source	status	ukrainian	source_check
ox5000-b870c94948bd74401bbb	exert	verb	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	докладати; чинити	Oxford 5000 list and OALD verb entry confirmed 2026-08-19; apply effort, force, influence or authority.
ox5000-ab4f505e335ebe8d991f	exile	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	вигнання; заслання	Oxford 5000 list POS/CEFR confirmed 2026-08-19; state of being forced to live away from one's country/home.
ox5000-cae41f3a8aef69e8fe5e	exit	verb	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	виходити; залишати	Oxford 5000 list and OALD verb entry confirmed 2026-08-19; go out of or leave a place/program/process.
ox5000-10b804b0e8be440b3bce	expenditure	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	витрати; видатки	Oxford 5000 list POS/CEFR confirmed 2026-08-19; amount of money spent or act of spending resources.
ox5000-d6e5e2cb4925872ee164	experimental	adjective	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	експериментальний	Oxford 5000 list POS/CEFR confirmed 2026-08-19; based on or used for experiment/testing.
ox5000-8d5e1bef5d0b42f45439	expire	verb	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	закінчуватися; спливати	Oxford 5000 list and OALD verb entry confirmed 2026-08-19; document/agreement/period stops being valid; death sense remains contextual.
ox5000-bf9ff75af2c858b6bb6d	explicit	adjective	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	чіткий; недвозначний	Oxford 5000 list POS/CEFR confirmed 2026-08-19; stated clearly and directly, leaving no doubt.
ox5000-ebe3bb4577347d2184ca	explicitly	adverb	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	чітко; недвозначно	Oxford 5000 list POS/CEFR confirmed 2026-08-19; in a clear/direct way leaving no doubt.
ox5000-4d0d1988ea8c593101b5	exploitation	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	експлуатація; використання	Oxford 5000 list and OALD noun entry confirmed 2026-08-19; unfair use of people/resources or effective use of a resource/opportunity.
ox5000-006abe5eba966aef195c	explosive	adjective	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	вибуховий	Oxford 5000 list and OALD adjective entry confirmed 2026-08-19; able/likely to explode or figuratively likely to cause sudden conflict/change.
