content_qa_run_id	data_factory_run_id	entry_id	source	part_of_speech	level	decision	ukrainian	qa_reason
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	ox5000-7e010b349356a4ff144c	bug	noun	B2	BLOCKED		BLOCKED: low reverse lexical agreement 0.000; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='any small insect'; candidate='кома́шка'; reverse='Cottach'; lexical=0.000; candidate_definition_similarity=0.633; reverse_definition_similarity=0.234; semantic=0.633.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	ox5000-bc1029015aec50c2aea1	cabin	noun	B2	BLOCKED		BLOCKED: low reverse lexical agreement 0.065; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='a small room on a ship in which you live or sleep'; candidate='Каюта (ноун): невеличка кімната на кораблі, в якому ви живете або спите.'; reverse='Kauta (Noun): a small room on a ship where you live or sleep.'; lexical=0.065; candidate_definition_similarity=0.896; reverse_definition_similarity=0.687; semantic=0.896.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	ox5000-b575091301cde0aab47c	canal	noun	B2	PASS	кана́л	PASS: source-grounded second pass; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='a long straight passage dug in the ground and filled with water for boats and ships to travel along; a smaller passage used for carrying water to fields, crops, etc.'; candidate='кана́л'; reverse='canal'; lexical=1.000; candidate_definition_similarity=0.166; reverse_definition_similarity=0.448; semantic=0.448; POS/language checks PASS.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	ox5000-6c90d20f57eaa3951076	candle	noun	B2	PASS	свічка (ноун): кругла паличка з віском з шматком струни (що називається ґнотом) через середину, що освітлена, щоб світити, коли вона горить.	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='a round stick of wax with a piece of string (called a wick ) through the middle that is lit to give light as it burns'; candidate='свічка (ноун): кругла паличка з віском з шматком струни (що називається ґнотом) через середину, що освітлена, щоб світити, коли вона горить.'; reverse='candle (nun): A round stick with a piece of string (called a gnoth) through the middle, lit to shine when it burns.'; lexical=1.000; candidate_definition_similarity=0.807; reverse_definition_similarity=0.795; semantic=0.807; POS/language checks PASS.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	ox5000-aadc5f65541eae6cccd0	carbon	noun	B2	PASS	Вуглець (нуун): хімічний елемент. Вуглець міститься у всіх живих істотах, що існують у чистому стані як діамант і графіт.	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='a chemical element. Carbon is found in all living things, existing in a pure state as diamond and graphite .'; candidate='Вуглець (нуун): хімічний елемент. Вуглець міститься у всіх живих істотах, що існують у чистому стані як діамант і графіт.'; reverse='Carbon: a chemical element. Carbon is found in all living things that exist in a clean state like diamonds and graphite.'; lexical=1.000; candidate_definition_similarity=0.913; reverse_definition_similarity=0.940; semantic=0.940; POS/language checks PASS.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	ox5000-9c94f94be7b1a888dd21	casual	adjective	B2	BLOCKED		BLOCKED: low reverse lexical agreement 0.118; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='not formal'; candidate='випадковий (прикметник): не є формальним'; reverse='random (announcer): not regular'; lexical=0.118; candidate_definition_similarity=0.535; reverse_definition_similarity=0.243; semantic=0.535.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	ox5000-2f11663a968a94ccb406	cave	noun	B2	PASS	печера (нуун): велика яма на боці пагорба або скелі або під землею.	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='a large hole in the side of a hill or cliff or under the ground'; candidate='печера (нуун): велика яма на боці пагорба або скелі або під землею.'; reverse='Cave (nuun): A large hole on the side of a hill or of a rock or under the ground.'; lexical=1.000; candidate_definition_similarity=0.796; reverse_definition_similarity=0.784; semantic=0.796; POS/language checks PASS.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	ox5000-1a9ae9f38cefadbdbe69	certainty	noun	B2	PASS	певність (ніуун): стан певності	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='the state of being certain'; candidate='певність (ніуун): стан певності'; reverse='confidence (Nown): certainty'; lexical=1.000; candidate_definition_similarity=0.733; reverse_definition_similarity=0.640; semantic=0.733; POS/language checks PASS.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	ox5000-f65ec664052307d40e5e	certificate	noun	B2	PASS	сертифікат (ніун): офіційний документ, який може бути використано для підтвердження того, що факти, які він містить, є істинами	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='an official document that may be used to prove that the facts it states are true'; candidate='сертифікат (ніун): офіційний документ, який може бути використано для підтвердження того, що факти, які він містить, є істинами'; reverse='certificate (Neun): an official document that can be used to confirm that the facts it contains are true'; lexical=1.000; candidate_definition_similarity=0.843; reverse_definition_similarity=0.771; semantic=0.843; POS/language checks PASS.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	ox5000-d11e4137c39c91300aa9	challenging	adjective	B2	PASS	складний	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='difficult in an interesting way that tests your ability'; candidate='складний'; reverse='complex'; lexical=0.333; candidate_definition_similarity=0.417; reverse_definition_similarity=0.249; semantic=0.417; POS/language checks PASS.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	ox5000-371ffb23c06cf5d1b8ef	championship	noun	B2	PASS	Чемпіонат (нуун): конкуренція, щоб знайти найкращого гравця або команду у певному спорті	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='a competition to find the best player or team in a particular sport'; candidate='Чемпіонат (нуун): конкуренція, щоб знайти найкращого гравця або команду у певному спорті'; reverse='Champion: A contest to find the best player or team in a certain sport'; lexical=0.296; candidate_definition_similarity=0.935; reverse_definition_similarity=0.905; semantic=0.935; POS/language checks PASS.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	ox5000-aa38df2298e6ecac59b2	charming	adjective	B2	PASS	чарівна (примітка): дуже приємна або приваблива	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='very pleasant or attractive'; candidate='чарівна (примітка): дуже приємна або приваблива'; reverse='charming (note): very pleasant or attractive'; lexical=1.000; candidate_definition_similarity=0.873; reverse_definition_similarity=0.895; semantic=0.895; POS/language checks PASS.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	ox5000-faf95786d6bb15f92757	chase	noun	B2	BLOCKED		BLOCKED: noun candidate is an infinitive/verb form; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='an act of running or driving after somebody/something in order to catch them or it'; candidate='ганя́ти'; reverse='harbors'; lexical=0.000; candidate_definition_similarity=0.344; reverse_definition_similarity=0.129; semantic=0.000.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	ox5000-1c569c97ca81d70efaf2	chase	verb	B2	BLOCKED		BLOCKED: low reverse lexical agreement 0.000; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='to run, drive, etc. after somebody/something in order to catch them or it'; candidate='погна́ти'; reverse='Plowing'; lexical=0.000; candidate_definition_similarity=0.346; reverse_definition_similarity=0.260; semantic=0.346.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	ox5000-9f02d00aa1a75bbfe2ec	cheek	noun	B2	PASS	щока (нун): обидві сторони обличчя під очима.	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='either side of the face below the eyes'; candidate='щока (нун): обидві сторони обличчя під очима.'; reverse='cheek: both sides of the face under the eyes.'; lexical=1.000; candidate_definition_similarity=0.847; reverse_definition_similarity=0.845; semantic=0.847; POS/language checks PASS.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	ox5000-e9afbf1e9b9ba09c65ee	cheer	noun	B2	BLOCKED		BLOCKED: low reverse lexical agreement 0.070; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='a shout of joy, support or praise'; candidate='Веселий (гучний): вигук радості, підтримки або похвали'; reverse='Haughty (sound): A shout of joy, support, or commendation'; lexical=0.070; candidate_definition_similarity=0.881; reverse_definition_similarity=0.787; semantic=0.881.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	ox5000-042f56b4f8aa0bfb23f1	cheer	verb	B2	BLOCKED		BLOCKED: low reverse lexical agreement 0.068; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='to shout loudly, in order to show support or praise for somebody, or to encourage them'; candidate='аплодувати (клацання): голосно вигукувати, щоб показати чи похвалити когось, або підбадьорювати'; reverse='applaud: shout out loud to show or approve, or encourage'; lexical=0.068; candidate_definition_similarity=0.850; reverse_definition_similarity=0.751; semantic=0.850.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	ox5000-4e45db7231a1deb4a27d	choir	noun	B2	PASS	хор (нун): група людей, які співають разом, наприклад, під час церковних служб або публічних виступів.	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='a group of people who sing together, for example in church services or public performances'; candidate='хор (нун): група людей, які співають разом, наприклад, під час церковних служб або публічних виступів.'; reverse='choir (nun): a group of people singing together, for example, during church services or public performances.'; lexical=1.000; candidate_definition_similarity=0.872; reverse_definition_similarity=0.830; semantic=0.872; POS/language checks PASS.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	ox5000-5f21cc31a80fe8b694f6	chop	verb	B2	BLOCKED		BLOCKED: English/source-language residue or model artifact; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='to cut something into pieces with a sharp tool such as a knife'; candidate='break (verboard): розрізати щось на шматки гострим інструментом, на зразок ножа'; reverse='break (verbboard): Cut something into pieces with a sharp tool like a knife'; lexical=0.000; candidate_definition_similarity=0.770; reverse_definition_similarity=0.853; semantic=0.000.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	ox5000-14a30058a90886f8f5dc	circuit	noun	B2	BLOCKED		BLOCKED: low reverse lexical agreement 0.179; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='a line, route or journey around a place'; candidate='схема (нуун): лінія, маршрут або подорож навколо місця'; reverse='scheme (nuun): Line, route or journey around location'; lexical=0.179; candidate_definition_similarity=0.861; reverse_definition_similarity=0.715; semantic=0.861.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	ox5000-50c859b7eef5dc7ea1e0	civilization	noun	B2	PASS	Цивілізація (нун): дуже розвинений і організований стан людського суспільства.	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='a state of human society that is very developed and organized'; candidate='Цивілізація (нун): дуже розвинений і організований стан людського суспільства.'; reverse='Civilization: a highly developed and organized state of human society.'; lexical=1.000; candidate_definition_similarity=0.848; reverse_definition_similarity=0.910; semantic=0.910; POS/language checks PASS.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	ox5000-086a5e82dfa259ffe944	clarify	verb	B2	PASS	прояснити	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='to make something clearer or easier to understand'; candidate='прояснити'; reverse='clear'; lexical=0.667; candidate_definition_similarity=0.540; reverse_definition_similarity=0.379; semantic=0.540; POS/language checks PASS.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	ox5000-6d64823d57328578c4d4	classify	verb	B2	PASS	класифікува́ти	PASS: source-grounded second pass; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='to arrange something in groups according to features that they have in common'; candidate='класифікува́ти'; reverse='classuvats'; lexical=0.556; candidate_definition_similarity=0.434; reverse_definition_similarity=0.253; semantic=0.434; POS/language checks PASS.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	ox5000-123000ccb24aad3cb552	clerk	noun	B2	PASS	службо́вець	PASS: source-grounded second pass; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='a person whose job is to serve customers in a shop'; candidate='службо́вець'; reverse='minister'; lexical=0.308; candidate_definition_similarity=0.499; reverse_definition_similarity=0.199; semantic=0.499; POS/language checks PASS.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	ox5000-bf7922083634871fd76e	cliff	noun	B2	BLOCKED		BLOCKED: low reverse lexical agreement 0.078; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='a high area of rock with a very steep side, often at the edge of the sea or ocean'; candidate='Скала (нуун): висока ділянка скелі з дуже крутим боком, часто на березі моря або океану.'; reverse='Skala (nuun): A tall piece of rock with a very steep side, often on the beach of the sea or the ocean.'; lexical=0.078; candidate_definition_similarity=0.875; reverse_definition_similarity=0.668; semantic=0.875.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	ox5000-065f94e1d344097a9fb6	clinic	noun	B2	BLOCKED		BLOCKED: low reverse lexical agreement 0.092; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='a building or part of a hospital where people can go for special medical treatment or advice'; candidate='Лікарня (ноун): будинок або частина лікарні, де люди можуть ходити до спеціальної медичної допомоги або поради.'; reverse='Hospital (Noun): A house or a part of a hospital where people can go to specialized medical care or advice.'; lexical=0.092; candidate_definition_similarity=0.854; reverse_definition_similarity=0.698; semantic=0.854.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	ox5000-a57faf81bb42681a8e1a	clip	noun	B2	PASS	кліп	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='a short part of a film that is shown separately'; candidate='кліп'; reverse='music clip'; lexical=1.000; candidate_definition_similarity=0.540; reverse_definition_similarity=0.449; semantic=0.540; POS/language checks PASS.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	ox5000-716808837b74db6359aa	coincidence	noun	B2	PASS	збіг обставин (нуун): факт двох подій, що відбуваються в один і той же час, у несподіваний спосіб	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='the fact of two things happening at the same time by chance, in a surprising way'; candidate='збіг обставин (нуун): факт двох подій, що відбуваються в один і той же час, у несподіваний спосіб'; reverse='coincidence: the fact of two events occurring at the same time in unexpected ways'; lexical=1.000; candidate_definition_similarity=0.901; reverse_definition_similarity=0.882; semantic=0.901; POS/language checks PASS.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	ox5000-8c5031daad7f45108dc2	collector	noun	B2	PASS	колекціонер (нуун): людина, яка збирає речі, або як хобі, або як робота.	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='a person who collects things, either as a hobby or as a job'; candidate='колекціонер (нуун): людина, яка збирає речі, або як хобі, або як робота.'; reverse='collector (nuun): A person who collects things, either as a hobby or as a job.'; lexical=1.000; candidate_definition_similarity=0.913; reverse_definition_similarity=0.848; semantic=0.913; POS/language checks PASS.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	ox5000-d986169e6087570a695b	colony	noun	B2	PASS	колонія (нуун): країна або територія, якою керують люди з іншої, більш могутньої країни.	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='a country or an area that is governed by people from another, more powerful, country'; candidate='колонія (нуун): країна або територія, якою керують люди з іншої, більш могутньої країни.'; reverse='Colony (nuun): A country or territory ruled by people from another, more powerful country.'; lexical=1.000; candidate_definition_similarity=0.682; reverse_definition_similarity=0.640; semantic=0.682; POS/language checks PASS.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	ox5000-e8838df3182b0d30fd61	colourful	adjective	B2	PASS	кольоровий	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='full of bright colours or having a lot of different colours'; candidate='кольоровий'; reverse='color'; lexical=0.714; candidate_definition_similarity=0.722; reverse_definition_similarity=0.696; semantic=0.722; POS/language checks PASS.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	ox5000-85c56babf231b6fd11a6	comic	adjective	B2	BLOCKED		BLOCKED: adjective candidate has no plausible Ukrainian adjective morphology; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='humorous and making you laugh'; candidate='комікс (примітка): смішний і змушує сміятися'; reverse='comic book (note): funny and makes you laugh.'; lexical=0.000; candidate_definition_similarity=0.818; reverse_definition_similarity=0.780; semantic=0.000.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	ox5000-3ef335dbc548cf6ee9a2	comic	noun	B2	PASS	комікс (ноун): журнал, зазвичай для дітей, який розповідає історії через малюнки.	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='a magazine, usually for children, that tells stories through pictures'; candidate='комікс (ноун): журнал, зазвичай для дітей, який розповідає історії через малюнки.'; reverse='Comic: A journal usually for children who tell stories through pictures.'; lexical=1.000; candidate_definition_similarity=0.791; reverse_definition_similarity=0.781; semantic=0.791; POS/language checks PASS.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	ox5000-8088b7e5636be8851c0c	commander	noun	B2	PASS	командуючий (нуун): особа відповідальна за якусь справу, а головно офіцер, який наглядав за певною групою вояків або військовими операціями.	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='a person who is in charge of something, especially an officer in charge of a particular group of soldiers or a military operation'; candidate='командуючий (нуун): особа відповідальна за якусь справу, а головно офіцер, який наглядав за певною групою вояків або військовими операціями.'; reverse='Commander (nuun): A person is responsible for a case, especially an officer who oversees a certain group of soldiers or military operations.'; lexical=1.000; candidate_definition_similarity=0.886; reverse_definition_similarity=0.807; semantic=0.886; POS/language checks PASS.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	ox5000-39d12fcbbe01c1f981f5	comparative	adjective	B2	PASS	порівня́льний	PASS: source-grounded second pass; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='measured or judged by how similar or different it is to something else'; candidate='порівня́льний'; reverse='comparative'; lexical=1.000; candidate_definition_similarity=0.477; reverse_definition_similarity=0.462; semantic=0.477; POS/language checks PASS.
