entry_id	source	part_of_speech	level	official_source	status	ukrainian	source_check
ox5000-504eb0ed9036dc214cdf	newsletter	noun	C1	https://www.oxfordlearnersdictionaries.com/external/pdf/wordlists/oxford-3000-5000/The_Oxford_5000_by_CEFR_level.pdf	verified	інформаційний бюлетень; розсилка	Official Oxford 5000 CEFR source confirms noun C1; Ukrainian translation QA completed.
ox5000-9cd51efd321fe626fbac	norm	noun	B2	https://www.oxfordlearnersdictionaries.com/external/pdf/wordlists/oxford-3000-5000/The_Oxford_5000_by_CEFR_level.pdf	verified	норма	Official Oxford 5000 CEFR source confirms noun B2; Ukrainian translation QA completed.
ox5000-6642a62dd26a91544a77	notebook	noun	B2	https://www.oxfordlearnersdictionaries.com/external/pdf/wordlists/oxford-3000-5000/The_Oxford_5000_by_CEFR_level.pdf	verified	записник; зошит	Official Oxford 5000 CEFR source confirms noun B2; Ukrainian translation QA completed.
ox5000-8703664b3cb33ad3be34	novelist	noun	B2	https://www.oxfordlearnersdictionaries.com/external/pdf/wordlists/oxford-3000-5000/The_Oxford_5000_by_CEFR_level.pdf	verified	романіст; автор романів	Official Oxford 5000 CEFR source confirms noun B2; Ukrainian translation QA completed.
ox5000-ee2cc0ec8483884bef59	nowadays	adverb	B2	https://www.oxfordlearnersdictionaries.com/external/pdf/wordlists/oxford-3000-5000/The_Oxford_5000_by_CEFR_level.pdf	verified	нині; у наш час	Official Oxford 5000 CEFR source confirms adverb B2; Ukrainian translation QA completed.
ox5000-01bb9c2d7d377b1ba112	nursing	noun	B2	https://www.oxfordlearnersdictionaries.com/definition/english/nursing	verified	сестринська справа; догляд за хворими	Oxford Advanced Learner's Dictionary confirms the uncountable noun as the job or skill of caring for sick or injured people; translation is POS- and sense-specific.
ox5000-5672550cc972a67679a3	nutrition	noun	B2	https://www.oxfordlearnersdictionaries.com/external/pdf/wordlists/oxford-3000-5000/The_Oxford_5000_by_CEFR_level.pdf	verified	харчування; живлення	Official Oxford 5000 CEFR source confirms noun B2; Ukrainian translation QA completed.
ox5000-6711a5a687fea95029f0	obesity	noun	B2	https://www.oxfordlearnersdictionaries.com/external/pdf/wordlists/oxford-3000-5000/The_Oxford_5000_by_CEFR_level.pdf	verified	ожиріння	Official Oxford 5000 CEFR source confirms noun B2; Ukrainian translation QA completed.
ox5000-e8467b71903e51b61aaf	observer	noun	B2	https://www.oxfordlearnersdictionaries.com/external/pdf/wordlists/oxford-3000-5000/The_Oxford_5000_by_CEFR_level.pdf	verified	спостерігач	Official Oxford 5000 CEFR source confirms noun B2; Ukrainian translation QA completed.
ox5000-b61aee095b418ffc8764	obstacle	noun	B2	https://www.oxfordlearnersdictionaries.com/external/pdf/wordlists/oxford-3000-5000/The_Oxford_5000_by_CEFR_level.pdf	verified	перешкода	Official Oxford 5000 CEFR source confirms noun B2; Ukrainian translation QA completed.
ox5000-51385d293d8c42fa112e	occupation	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/occupation	verified	професія; заняття; окупація	Oxford Advanced Learner's Dictionary confirms noun senses for job/profession, activity, military control and formal use of premises; translation preserves the principal lexical senses without collapsing POS.
ox5000-cc952ed95333719732c1	occupy	verb	B2	https://www.oxfordlearnersdictionaries.com/external/pdf/wordlists/oxford-3000-5000/The_Oxford_5000_by_CEFR_level.pdf	verified	займати; окупувати	Official Oxford 5000 CEFR source confirms verb B2; Ukrainian translation QA preserves the principal verb senses.
ox5000-3778062cac35cffe90f5	offender	noun	B2	https://www.oxfordlearnersdictionaries.com/external/pdf/wordlists/oxford-3000-5000/The_Oxford_5000_by_CEFR_level.pdf	verified	правопорушник; злочинець	Official Oxford 5000 CEFR source confirms noun B2; Ukrainian translation QA completed.
