data_factory_run_id	entry_id	source	part_of_speech	level	official_source	source_check	ukrainian_candidate
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-1a9ae9f38cefadbdbe69	certainty	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/certainty	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=792; definition_path=/us/definition/english/certainty; stable_id=PASS; exact_definition='the state of being certain'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation; contextual_definition_candidate_forbidden_as_final=PASS	впе́вненість
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-f65ec664052307d40e5e	certificate	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/certificate_1	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=793; definition_path=/us/definition/english/certificate_1; stable_id=PASS; exact_definition='an official document that may be used to prove that the facts it states are true'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation; contextual_definition_candidate_forbidden_as_final=PASS	свідо́цтво
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-d11e4137c39c91300aa9	challenging	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/challenging	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=801; definition_path=/us/definition/english/challenging; stable_id=PASS; exact_definition='difficult in an interesting way that tests your ability'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; contextual_definition_candidate_forbidden_as_final=PASS	складний
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-371ffb23c06cf5d1b8ef	championship	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/championship	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=804; definition_path=/us/definition/english/championship; stable_id=PASS; exact_definition='a competition to find the best player or team in a particular sport'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation; contextual_definition_candidate_forbidden_as_final=PASS	чемпіона́т
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-aa38df2298e6ecac59b2	charming	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/charming	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=819; definition_path=/us/definition/english/charming; stable_id=PASS; exact_definition='very pleasant or attractive'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; contextual_definition_candidate_forbidden_as_final=PASS	чарівна
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-faf95786d6bb15f92757	chase	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/chase_2	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=823; definition_path=/us/definition/english/chase_2; stable_id=PASS; exact_definition='an act of running or driving after somebody/something in order to catch them or it'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation; contextual_definition_candidate_forbidden_as_final=PASS	поганя́ти
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-1c569c97ca81d70efaf2	chase	verb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/chase_1	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=824; definition_path=/us/definition/english/chase_1; stable_id=PASS; exact_definition='to run, drive, etc. after somebody/something in order to catch them or it'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation; contextual_definition_candidate_forbidden_as_final=PASS	погна́ти
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-9f02d00aa1a75bbfe2ec	cheek	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/cheek_1	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=833; definition_path=/us/definition/english/cheek_1; stable_id=PASS; exact_definition='either side of the face below the eyes'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation; contextual_definition_candidate_forbidden_as_final=PASS	щока́
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-e9afbf1e9b9ba09c65ee	cheer	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/cheer_2	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=834; definition_path=/us/definition/english/cheer_2; stable_id=PASS; exact_definition='a shout of joy, support or praise'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; contextual_definition_candidate_forbidden_as_final=PASS	веселий
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-042f56b4f8aa0bfb23f1	cheer	verb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/cheer_1	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=835; definition_path=/us/definition/english/cheer_1; stable_id=PASS; exact_definition='to shout loudly, in order to show support or praise for somebody, or to encourage them'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; contextual_definition_candidate_forbidden_as_final=PASS	веселий
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-4e45db7231a1deb4a27d	choir	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/choir	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=851; definition_path=/us/definition/english/choir; stable_id=PASS; exact_definition='a group of people who sing together, for example in church services or public performances'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation; contextual_definition_candidate_forbidden_as_final=PASS	хор
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-5f21cc31a80fe8b694f6	chop	verb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/chop_1	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=853; definition_path=/us/definition/english/chop_1; stable_id=PASS; exact_definition='to cut something into pieces with a sharp tool such as a knife'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; contextual_definition_candidate_forbidden_as_final=PASS	bar
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-14a30058a90886f8f5dc	circuit	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/circuit	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=861; definition_path=/us/definition/english/circuit; stable_id=PASS; exact_definition='a line, route or journey around a place'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation; contextual_definition_candidate_forbidden_as_final=PASS	кругоо́біг
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-50c859b7eef5dc7ea1e0	civilization	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/civilization	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=873; definition_path=/us/definition/english/civilization; stable_id=PASS; exact_definition='a state of human society that is very developed and organized'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation; contextual_definition_candidate_forbidden_as_final=PASS	цивіліза́ція
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-086a5e82dfa259ffe944	clarify	verb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/clarify	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=876; definition_path=/us/definition/english/clarify; stable_id=PASS; exact_definition='to make something clearer or easier to understand'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation; contextual_definition_candidate_forbidden_as_final=PASS	очища́ти
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-6d64823d57328578c4d4	classify	verb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/classify	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=884; definition_path=/us/definition/english/classify; stable_id=PASS; exact_definition='to arrange something in groups according to features that they have in common'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation; contextual_definition_candidate_forbidden_as_final=PASS	засекре́чувати
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-123000ccb24aad3cb552	clerk	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/clerk_1	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=893; definition_path=/us/definition/english/clerk_1; stable_id=PASS; exact_definition='a person whose job is to serve customers in a shop'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation; contextual_definition_candidate_forbidden_as_final=PASS	службо́вка
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-bf7922083634871fd76e	cliff	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/cliff_1	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=898; definition_path=/us/definition/english/cliff_1; stable_id=PASS; exact_definition='a high area of rock with a very steep side, often at the edge of the sea or ocean'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation; contextual_definition_candidate_forbidden_as_final=PASS	ске́ля
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-065f94e1d344097a9fb6	clinic	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/clinic	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=903; definition_path=/us/definition/english/clinic; stable_id=PASS; exact_definition='a building or part of a hospital where people can go for special medical treatment or advice'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation; contextual_definition_candidate_forbidden_as_final=PASS	амбулато́рія
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-a57faf81bb42681a8e1a	clip	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/clip_1	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=905; definition_path=/us/definition/english/clip_1; stable_id=PASS; exact_definition='a short part of a film that is shown separately'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; contextual_definition_candidate_forbidden_as_final=PASS	кліп
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-716808837b74db6359aa	coincidence	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/coincidence	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=934; definition_path=/us/definition/english/coincidence; stable_id=PASS; exact_definition='the fact of two things happening at the same time by chance, in a surprising way'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation; contextual_definition_candidate_forbidden_as_final=PASS	збіг
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-8c5031daad7f45108dc2	collector	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/collector	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=945; definition_path=/us/definition/english/collector; stable_id=PASS; exact_definition='a person who collects things, either as a hobby or as a job'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation; contextual_definition_candidate_forbidden_as_final=PASS	колекціоне́р
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-d986169e6087570a695b	colony	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/colony	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=949; definition_path=/us/definition/english/colony; stable_id=PASS; exact_definition='a country or an area that is governed by people from another, more powerful, country'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation; contextual_definition_candidate_forbidden_as_final=PASS	коло́нія
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-e8838df3182b0d30fd61	colourful	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/colourful	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=952; definition_path=/us/definition/english/colourful; stable_id=PASS; exact_definition='full of bright colours or having a lot of different colours'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; contextual_definition_candidate_forbidden_as_final=PASS	кольоровий
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-85c56babf231b6fd11a6	comic	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/comic_1	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=964; definition_path=/us/definition/english/comic_1; stable_id=PASS; exact_definition='humorous and making you laugh'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; contextual_definition_candidate_forbidden_as_final=PASS	комікси
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-3ef335dbc548cf6ee9a2	comic	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/comic_2	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=965; definition_path=/us/definition/english/comic_2; stable_id=PASS; exact_definition='a magazine, usually for children, that tells stories through pictures'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation; contextual_definition_candidate_forbidden_as_final=PASS	ко́мік
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-8088b7e5636be8851c0c	commander	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/commander	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=968; definition_path=/us/definition/english/commander; stable_id=PASS; exact_definition='a person who is in charge of something, especially an officer in charge of a particular group of soldiers or a military operation'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation; contextual_definition_candidate_forbidden_as_final=PASS	команди́р
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-39d12fcbbe01c1f981f5	comparative	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/comparative_1	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=993; definition_path=/us/definition/english/comparative_1; stable_id=PASS; exact_definition='measured or judged by how similar or different it is to something else'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation; contextual_definition_candidate_forbidden_as_final=PASS	порівня́льний
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-3b7af52b2f41a82a1271	completion	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/completion	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=1014; definition_path=/us/definition/english/completion; stable_id=PASS; exact_definition='the act or process of finishing something; the state of being finished and complete'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; contextual_definition_candidate_forbidden_as_final=PASS	завершення
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-e07de55ff108c88cf492	compose	verb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/compose	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=1023; definition_path=/us/definition/english/compose; stable_id=PASS; exact_definition='to write music'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation; contextual_definition_candidate_forbidden_as_final=PASS	склада́ти
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-9a75af8e33d69fd7d823	composer	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/composer	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=1024; definition_path=/us/definition/english/composer; stable_id=PASS; exact_definition='a person who writes music, especially classical music'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation; contextual_definition_candidate_forbidden_as_final=PASS	компози́тор
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-0f76508d4a3a6e8d10e7	compound	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/compound_1	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=1026; definition_path=/us/definition/english/compound_1; stable_id=PASS; exact_definition='a thing consisting of two or more separate things combined together'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; contextual_definition_candidate_forbidden_as_final=PASS	complication
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-cef7e9caa766c637d105	comprehensive	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/comprehensive_1	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=1027; definition_path=/us/definition/english/comprehensive_1; stable_id=PASS; exact_definition='including all, or almost all, the items, details, facts, information, etc., that may be involved'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation; contextual_definition_candidate_forbidden_as_final=PASS	всебі́чний
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-6836ebe09ea109e5cb9c	comprise	verb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/comprise	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=1028; definition_path=/us/definition/english/comprise; stable_id=PASS; exact_definition='to have somebody/something as parts or members'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation; contextual_definition_candidate_forbidden_as_final=PASS	складатися із
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-ab47bcb0aeacbb3a4f2b	compulsory	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/compulsory	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=1031; definition_path=/us/definition/english/compulsory; stable_id=PASS; exact_definition='that must be done because of a law or a rule'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation; contextual_definition_candidate_forbidden_as_final=PASS	обов'язко́вий
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-3dbc882686b6ebef26d1	concrete	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/concrete_1	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=1048; definition_path=/us/definition/english/concrete_1; stable_id=PASS; exact_definition='made of concrete'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation; contextual_definition_candidate_forbidden_as_final=PASS	спра́вжній
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-d782f68d3229c5a378fe	concrete	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/concrete_2	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=1049; definition_path=/us/definition/english/concrete_2; stable_id=PASS; exact_definition='building material that is made by mixing together cement , sand, small stones and water'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; contextual_definition_candidate_forbidden_as_final=PASS	бетон
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-5bc4fd2b67e8c09eca85	confess	verb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/confess	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=1056; definition_path=/us/definition/english/confess; stable_id=PASS; exact_definition='to admit, especially formally or to the police, that you have done something wrong or illegal'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; contextual_definition_candidate_forbidden_as_final=PASS	Зізнатися
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-85a7a64b9f86bcca1831	confusion	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/confusion	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=1071; definition_path=/us/definition/english/confusion; stable_id=PASS; exact_definition='a state of not being certain about what is happening, what you should do, what something means, etc.'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; contextual_definition_candidate_forbidden_as_final=PASS	плутанина
