entry_id	source	part_of_speech	level	official_source	status	ukrainian	source_check
ox5000-f525241f0690834a46a5	ease	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	легкість; спокій	Oxford 5000 list POS/CEFR confirmed 2026-08-19; OALD noun senses are lack of difficulty and relaxed/comfortable state.
ox5000-b5006d1afee6c6d04e00	ease	verb	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	полегшувати; послаблювати	Oxford 5000 list POS/CEFR confirmed 2026-08-19; make pain/difficulty/tension less severe and move gently.
ox5000-57d00dfab6ba06a09480	echo	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	відлуння; відгомін	Oxford 5000 list POS/CEFR confirmed 2026-08-19; reflected sound and figurative repetition/reminder.
ox5000-b6f903d8727be39e27e4	echo	verb	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	відлунювати; повторювати	Oxford 5000 list POS/CEFR confirmed 2026-08-19; produce an echo or repeat/reflect an idea or sentiment.
ox5000-ffb6a8dfb10becc37f25	ecological	adjective	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	екологічний	Oxford 5000 list POS/CEFR confirmed 2026-08-19; relating to ecology/environmental relationships.
ox5000-ff034244a592f3a46c73	educator	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	педагог; освітянин	Oxford 5000 list POS/CEFR confirmed 2026-08-19; person whose work is teaching/education.
ox5000-8e5e93d89a6dbedead1f	effectiveness	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	ефективність; результативність	Oxford 5000 list POS/CEFR confirmed 2026-08-19; degree to which something produces the intended result.
ox5000-bbb5627c65d31f2ea68c	efficiency	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	ефективність; продуктивність	Oxford 5000 list POS/CEFR confirmed 2026-08-19; ability to work well without wasting time/energy/resources.
ox5000-7beb544d9ef5cf1517b2	ego	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	его; самолюбство	Oxford 5000 list POS/CEFR confirmed 2026-08-19; sense of self/self-importance; psychology term retained by transliteration.
ox5000-1f28257dd18e31755714	elaborate	adjective	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	складний; детально розроблений	Oxford 5000 list POS/CEFR confirmed 2026-08-19; containing many carefully arranged parts/details.
ox5000-1fd16941ca32169b9b95	electoral	adjective	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	виборчий	Oxford 5000 list POS/CEFR confirmed 2026-08-19; relating to elections/electors.
ox5000-11d4ea1245848c60dca5	elevate	verb	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	підвищувати; підносити	Oxford 5000 list POS/CEFR confirmed 2026-08-19; raise physically or raise status/level.
ox5000-96d825404459d78eb989	eligible	adjective	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	такий, що має право; придатний	Oxford 5000 list POS/CEFR confirmed 2026-08-19; satisfying conditions to be chosen/receive something.
ox5000-ba1f913132f2ae293846	elite	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	еліта	Oxford 5000 list POS/CEFR confirmed 2026-08-19; small group considered most powerful/skilled/privileged.
ox5000-81c0cc9e64d2cf37b819	embark	verb	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	вирушати; розпочинати	Oxford 5000 list POS/CEFR confirmed 2026-08-19; begin a new project/course or go aboard/begin a journey.
ox5000-85052eed18d76a35cbcf	embarrassment	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	збентеження; незручність	Oxford 5000 list POS/CEFR confirmed 2026-08-19; feeling/situation of being embarrassed.
