entry_id	source	part_of_speech	level	official_source	status	ukrainian	source_check
ox5000-01a65eac5fa62ab67ab8	franchise	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	франшиза; виборче право	Oxford 5000 list POS/CEFR confirmed 2026-08-19; commercial right/business arrangement; also right to vote.
ox5000-38f362308b37b724190f	frankly	adverb	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	відверто; щиро	Oxford 5000 list POS/CEFR confirmed 2026-08-19; in an honest/direct way.
ox5000-acc09aa1b15865ae0cfb	frustrated	adjective	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	розчарований; засмучений через перешкоди	Oxford 5000 list POS/CEFR confirmed 2026-08-19; annoyed/disappointed because unable to achieve or change something.
ox5000-e0cd85f72805bec294fe	frustrating	adjective	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	той, що викликає розчарування; прикрий	Oxford 5000 list POS/CEFR confirmed 2026-08-19; causing annoyance/disappointment because progress is difficult or blocked.
ox5000-ce0720cd3295403ae9b4	frustration	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	розчарування; фрустрація	Oxford 5000 list POS/CEFR confirmed 2026-08-19; feeling/state caused by being prevented from achieving something.
ox5000-2a08a28cb93b9a42d638	functional	adjective	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	функціональний; практичний	Oxford 5000 list POS/CEFR confirmed 2026-08-19; working/usable and designed mainly for practical purpose.
ox5000-c23adec3b97a8694c1cf	fundraising	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	збір коштів; фандрейзинг	Oxford 5000 list POS/CEFR confirmed 2026-08-19; activity of collecting money for an organization or cause.
ox5000-6d0840709622a8615fad	funeral	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	похорон; похоронна церемонія	Oxford 5000 list POS/CEFR confirmed 2026-08-19; ceremony connected with burial/cremation of a dead person.
ox5000-852c9d50fa7070f5523e	gallon	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	галон	Oxford 5000 list POS/CEFR confirmed 2026-08-19; unit of liquid capacity.
ox5000-151b18253955dd33921a	gambling	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	азартні ігри	Oxford 5000 list POS/CEFR confirmed 2026-08-19; activity of risking money on games/events with uncertain outcomes.
ox5000-7c48b3bb717045cd1f58	gathering	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	зібрання; зустріч	Oxford 5000 list POS/CEFR confirmed 2026-08-19; meeting/group of people assembled for a purpose.
ox5000-4e684075efbe80a9086a	gaze	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	погляд; пильний погляд	Oxford 5000 list POS/CEFR confirmed 2026-08-19; long steady look.
ox5000-eff33459995059007fdc	gaze	verb	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	пильно дивитися; вдивлятися	Oxford 5000 list POS/CEFR confirmed 2026-08-19; look steadily for a long time.
ox5000-a7197f1434dd093911db	gear	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	спорядження; обладнання; передача	Oxford 5000 list POS/CEFR confirmed 2026-08-19; equipment/clothing for an activity; machinery transmission sense retained.
ox5000-aa0d4d496e56bcbbcda6	generic	adjective	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	загальний; родовий; непатентований	Oxford 5000 list POS/CEFR confirmed 2026-08-19; relating to a whole class/type; not brand-specific.
ox5000-9307d848a8a906de2f07	genocide	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	геноцид	Oxford 5000 list POS/CEFR confirmed 2026-08-19; deliberate destruction of a national, ethnic, racial or religious group.
ox5000-629fcee346d0f5ca2f54	glorious	adjective	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	славетний; чудовий; величний	Oxford 5000 list POS/CEFR confirmed 2026-08-19; deserving fame/admiration or extremely beautiful/enjoyable.
ox5000-1f0e3973a399ceba636c	glory	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	слава; велич	Oxford 5000 list POS/CEFR confirmed 2026-08-19; fame, honour or magnificent beauty.
ox5000-b007cf996a758ffeeb0d	governance	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	врядування; управління	Oxford 5000 list POS/CEFR confirmed 2026-08-19; way an organization/country is governed or controlled.
