content_qa_run_id	data_factory_run_id	entry_id	source	part_of_speech	level	decision	ukrainian	qa_reason
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-7e010b349356a4ff144c	bug	noun	B2	BLOCKED		BLOCKED V7: candidate has contradictory definition support despite sense-bound source; exact Oxford definition='any small insect'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-bc1029015aec50c2aea1	cabin	noun	B2	BLOCKED		BLOCKED V7: sense-bound bilingual confirmation did not survive alignment gate; exact Oxford definition='a small room on a ship in which you live or sleep'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-b575091301cde0aab47c	canal	noun	B2	BLOCKED		BLOCKED V7: sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.560; lexical_overlap=0; exact Oxford definition='a long straight passage dug in the ground and filled with water for boats and ships to travel along; a smaller passage used for carrying water to fields, crops, etc.'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-6c90d20f57eaa3951076	candle	noun	B2	BLOCKED		BLOCKED V7: sense-bound bilingual confirmation did not survive alignment gate; exact Oxford definition='a round stick of wax with a piece of string (called a wick ) through the middle that is lit to give light as it burns'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-aadc5f65541eae6cccd0	carbon	noun	B2	BLOCKED		BLOCKED V7: sense-bound bilingual confirmation did not survive alignment gate; exact Oxford definition='a chemical element. Carbon is found in all living things, existing in a pure state as diamond and graphite .'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-9c94f94be7b1a888dd21	casual	adjective	B2	BLOCKED		BLOCKED V7: surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value; exact Oxford definition='not formal'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-2f11663a968a94ccb406	cave	noun	B2	BLOCKED		BLOCKED V7: sense-bound bilingual confirmation did not survive alignment gate; exact Oxford definition='a large hole in the side of a hill or cliff or under the ground'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-1a9ae9f38cefadbdbe69	certainty	noun	B2	BLOCKED		BLOCKED V7: semantic role mismatch: Oxford definition requires state, reverse candidate looks generic; exact Oxford definition='the state of being certain'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-f65ec664052307d40e5e	certificate	noun	B2	BLOCKED		BLOCKED V7: sense-bound bilingual confirmation did not survive alignment gate; exact Oxford definition='an official document that may be used to prove that the facts it states are true'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-d11e4137c39c91300aa9	challenging	adjective	B2	BLOCKED		BLOCKED V7: surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value; exact Oxford definition='difficult in an interesting way that tests your ability'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-aa38df2298e6ecac59b2	charming	adjective	B2	BLOCKED		BLOCKED V7: surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value; exact Oxford definition='very pleasant or attractive'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-faf95786d6bb15f92757	chase	noun	B2	BLOCKED		BLOCKED V7: candidate is not predominantly Ukrainian; exact Oxford definition='an act of running or driving after somebody/something in order to catch them or it'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-1c569c97ca81d70efaf2	chase	verb	B2	BLOCKED		BLOCKED V7: candidate is not predominantly Ukrainian; exact Oxford definition='to run, drive, etc. after somebody/something in order to catch them or it'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-9f02d00aa1a75bbfe2ec	cheek	noun	B2	BLOCKED		BLOCKED V7: candidate has contradictory definition support despite sense-bound source; exact Oxford definition='either side of the face below the eyes'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-e9afbf1e9b9ba09c65ee	cheer	noun	B2	BLOCKED		BLOCKED V7: V6 pymorphy3 uk has no requested-POS parse for 'веселий'; exact Oxford definition='a shout of joy, support or praise'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-042f56b4f8aa0bfb23f1	cheer	verb	B2	BLOCKED		BLOCKED V7: verb candidate is not an appropriate Ukrainian infinitive/verb phrase; exact Oxford definition='to shout loudly, in order to show support or praise for somebody, or to encourage them'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-4e45db7231a1deb4a27d	choir	noun	B2	BLOCKED		BLOCKED V7: semantic role mismatch: Oxford definition requires person, reverse candidate looks generic; exact Oxford definition='a group of people who sing together, for example in church services or public performances'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-5f21cc31a80fe8b694f6	chop	verb	B2	BLOCKED		BLOCKED V7: English/source-language residue or model artifact; exact Oxford definition='to cut something into pieces with a sharp tool such as a knife'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-14a30058a90886f8f5dc	circuit	noun	B2	BLOCKED		BLOCKED V7: semantic role mismatch: Oxford definition requires place, reverse candidate looks process; exact Oxford definition='a line, route or journey around a place'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-50c859b7eef5dc7ea1e0	civilization	noun	B2	BLOCKED		BLOCKED V7: V6 candidate-specific Ukrainian lexical evidence missing/ambiguous or lacks exact English lexical mapping; exact Oxford definition='a state of human society that is very developed and organized'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-086a5e82dfa259ffe944	clarify	verb	B2	BLOCKED		BLOCKED V7: sense-bound bilingual confirmation did not survive alignment gate; exact Oxford definition='to make something clearer or easier to understand'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-6d64823d57328578c4d4	classify	verb	B2	BLOCKED		BLOCKED V7: sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.466; lexical_overlap=0; exact Oxford definition='to arrange something in groups according to features that they have in common'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-123000ccb24aad3cb552	clerk	noun	B2	BLOCKED		BLOCKED V7: surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value; exact Oxford definition='a person whose job is to serve customers in a shop'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-bf7922083634871fd76e	cliff	noun	B2	BLOCKED		BLOCKED V7: V6 candidate-specific Ukrainian lexical evidence missing/ambiguous or lacks exact English lexical mapping; exact Oxford definition='a high area of rock with a very steep side, often at the edge of the sea or ocean'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-065f94e1d344097a9fb6	clinic	noun	B2	BLOCKED		BLOCKED V7: V6 candidate-specific Ukrainian lexical evidence missing/ambiguous or lacks exact English lexical mapping; exact Oxford definition='a building or part of a hospital where people can go for special medical treatment or advice'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-a57faf81bb42681a8e1a	clip	noun	B2	BLOCKED		BLOCKED V7: sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.282; lexical_overlap=0; exact Oxford definition='a short part of a film that is shown separately'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-716808837b74db6359aa	coincidence	noun	B2	BLOCKED		BLOCKED V7: sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.568; lexical_overlap=0; exact Oxford definition='the fact of two things happening at the same time by chance, in a surprising way'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-8c5031daad7f45108dc2	collector	noun	B2	BLOCKED		BLOCKED V7: V6 candidate-specific Ukrainian lexical evidence missing/ambiguous or lacks exact English lexical mapping; exact Oxford definition='a person who collects things, either as a hobby or as a job'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-d986169e6087570a695b	colony	noun	B2	BLOCKED		BLOCKED V7: sense-bound bilingual confirmation did not survive alignment gate; exact Oxford definition='a country or an area that is governed by people from another, more powerful, country'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-e8838df3182b0d30fd61	colourful	adjective	B2	BLOCKED		BLOCKED V7: surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value; exact Oxford definition='full of bright colours or having a lot of different colours'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-85c56babf231b6fd11a6	comic	adjective	B2	BLOCKED		BLOCKED V7: adjective candidate has no plausible Ukrainian adjective morphology; exact Oxford definition='humorous and making you laugh'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-3ef335dbc548cf6ee9a2	comic	noun	B2	BLOCKED		BLOCKED V7: sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.168; lexical_overlap=0; exact Oxford definition='a magazine, usually for children, that tells stories through pictures'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-8088b7e5636be8851c0c	commander	noun	B2	BLOCKED		BLOCKED V7: V6 candidate-specific Ukrainian lexical evidence missing/ambiguous or lacks exact English lexical mapping; exact Oxford definition='a person who is in charge of something, especially an officer in charge of a particular group of soldiers or a military operation'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-39d12fcbbe01c1f981f5	comparative	adjective	B2	BLOCKED		BLOCKED V7: sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.554; lexical_overlap=0; exact Oxford definition='measured or judged by how similar or different it is to something else'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-3b7af52b2f41a82a1271	completion	noun	B2	BLOCKED		BLOCKED V7: surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value; exact Oxford definition='the act or process of finishing something; the state of being finished and complete'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-e07de55ff108c88cf492	compose	verb	B2	BLOCKED		BLOCKED V7: sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.313; lexical_overlap=0; exact Oxford definition='to write music'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-0f76508d4a3a6e8d10e7	compound	noun	B2	BLOCKED		BLOCKED V7: candidate is not predominantly Ukrainian; exact Oxford definition='a thing consisting of two or more separate things combined together'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-cef7e9caa766c637d105	comprehensive	adjective	B2	BLOCKED		BLOCKED V7: sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.314; lexical_overlap=0; exact Oxford definition='including all, or almost all, the items, details, facts, information, etc., that may be involved'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-6836ebe09ea109e5cb9c	comprise	verb	B2	BLOCKED		BLOCKED V7: sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.512; lexical_overlap=0; exact Oxford definition='to have somebody/something as parts or members'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-ab47bcb0aeacbb3a4f2b	compulsory	adjective	B2	BLOCKED		BLOCKED V7: sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.488; lexical_overlap=0; exact Oxford definition='that must be done because of a law or a rule'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-3dbc882686b6ebef26d1	concrete	adjective	B2	BLOCKED		BLOCKED V7: sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.348; lexical_overlap=0; exact Oxford definition='made of concrete'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-5bc4fd2b67e8c09eca85	confess	verb	B2	BLOCKED		BLOCKED V7: surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value; exact Oxford definition='to admit, especially formally or to the police, that you have done something wrong or illegal'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-85a7a64b9f86bcca1831	confusion	noun	B2	BLOCKED		BLOCKED V7: surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value; exact Oxford definition='a state of not being certain about what is happening, what you should do, what something means, etc.'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-c88a5ab0c123045d4363	consequently	adverb	B2	BLOCKED		BLOCKED V7: multiword adverb candidate is not an adverbial phrase; exact Oxford definition='as a result; therefore'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-0af7e2fe2fa36ccfdcac	conservation	noun	B2	BLOCKED		BLOCKED V7: sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.546; lexical_overlap=0; exact Oxford definition='the protection of the natural environment'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-26a00e51322ff7c8d3ee	considerable	adjective	B2	BLOCKED		BLOCKED V7: candidate is not predominantly Ukrainian; exact Oxford definition='great in amount, size, importance, etc.'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-326407a82f0ca95e4a7e	considerably	adverb	B2	BLOCKED		BLOCKED V7: surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value; exact Oxford definition='much; a lot'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-29eb47fd6a314aa1730d	consistently	adverb	B2	BLOCKED		BLOCKED V7: V6 pymorphy3 uk has no requested-POS parse for 'завжди'; exact Oxford definition='always the same'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-b3dd4396526c004c1d2a	conspiracy	noun	B2	BLOCKED		BLOCKED V7: sense-bound bilingual confirmation did not survive alignment gate; exact Oxford definition='a secret plan by a group of people to do something harmful or illegal'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-53a7b9ea5ca0a81c0606	consult	verb	B2	BLOCKED		BLOCKED V7: verb candidate is not an appropriate Ukrainian infinitive/verb phrase; exact Oxford definition='to go to somebody for information or advice'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-e55a43ce5b36ea4927c8	consultant	noun	B2	BLOCKED		BLOCKED V7: Oxford definition requires person role but source/reverse role is not independently person-like (consultant); exact Oxford definition='a person who knows a lot about a particular subject and is employed to give advice about it to other people'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-3c252e710be02044ad41	consumption	noun	B2	BLOCKED		BLOCKED V7: sense-bound bilingual confirmation did not survive alignment gate; exact Oxford definition='the act of using energy, food or materials; the amount used'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-82041bb10d995697e45c	controversial	adjective	B2	BLOCKED		BLOCKED V7: sense-bound bilingual confirmation did not survive alignment gate; exact Oxford definition='causing a lot of angry public discussion and disagreement'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-e8a0747e227d712361ce	controversy	noun	B2	BLOCKED		BLOCKED V7: candidate has contradictory definition support despite sense-bound source; exact Oxford definition='public discussion and argument about something that many people strongly disagree about, think is bad, or are shocked by'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-dec69195d3cbcb283102	convenience	noun	B2	BLOCKED		BLOCKED V7: Oxford definition requires person role but source/reverse role is not independently person-like (convenience); exact Oxford definition='the quality of being useful, easy or suitable for somebody'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-0f41dc7cf551486cfea5	convention	noun	B2	BLOCKED		BLOCKED V7: sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.234; lexical_overlap=0; exact Oxford definition='the way in which something is done that most people in a society expect and consider to be polite or the right way to do it'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-e1c13a38e16cdfc2623d	conventional	adjective	B2	BLOCKED		BLOCKED V7: sense-bound bilingual confirmation did not survive alignment gate; exact Oxford definition='tending to follow what is done or considered acceptable by society in general; normal and ordinary, and perhaps not very interesting'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-3ed6772c28d9fdbd70ca	convey	verb	B2	BLOCKED		BLOCKED V7: surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value; exact Oxford definition='to make ideas, feelings, etc. known to somebody'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-acdf0358f54cd515da09	convincing	adjective	B2	BLOCKED		BLOCKED V7: semantic role mismatch: Oxford definition requires person, reverse candidate looks generic; exact Oxford definition='that makes somebody believe that something is true'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-7a10e528e2e5ee26cb22	cope	verb	B2	BLOCKED		BLOCKED V7: surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value; exact Oxford definition='to deal successfully with something difficult'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-71efa31e1845bf3e367e	corporation	noun	B2	BLOCKED		BLOCKED V7: sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.385; lexical_overlap=0; exact Oxford definition='a large business company'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-1c94148d8ef30f683882	corridor	noun	B2	BLOCKED		BLOCKED V7: surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value; exact Oxford definition='a long narrow passage in a building, with doors that open into rooms on either side'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-a5d502e140ed298b6b90	corrupt	adjective	C1	BLOCKED		BLOCKED V7: sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.189; lexical_overlap=0; exact Oxford definition='willing to use their power to do dishonest or illegal things in return for money or to get an advantage'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-9ebdcc1221c51b64dc68	corruption	noun	C1	BLOCKED		BLOCKED V7: sense-bound bilingual confirmation did not survive alignment gate; exact Oxford definition='dishonest or illegal behaviour, especially of people in authority'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-66fcf81c27cba109d948	counter	noun	B2	BLOCKED		BLOCKED V7: sense-bound bilingual confirmation did not survive alignment gate; exact Oxford definition='a long flat surface over which goods are sold or business is done in a shop, bank, etc.'.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round04	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round04	ox5000-7ab982c1e86cfa8707dd	coup	noun	C1	BLOCKED		BLOCKED V7: surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value; exact Oxford definition='a sudden change of government that is illegal and often violent'.
