entry_id	source	part_of_speech	level	official_source	status	ukrainian	source_check
ox5000-ae755ebf551257ce3644	diagnose	verb	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	діагностувати; визначати причину	Oxford 5000 list POS/CEFR confirmed 2026-08-19; identify illness/problem by examination sense retained.
ox5000-692e113e20f50d346f13	diagnosis	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	діагноз; діагностування	Oxford 5000 list POS/CEFR confirmed 2026-08-19; identification/result of identifying illness or problem retained.
ox5000-0571e644489f7646fb64	dictate	verb	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	диктувати; наказувати	Oxford 5000 list POS/CEFR confirmed 2026-08-19; speak-for-writing and prescribe/order senses preserved.
ox5000-f80fd8bf6c0d6118cdfb	dictator	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	диктатор	Oxford 5000 list POS/CEFR confirmed 2026-08-19; ruler with unrestricted power sense retained.
ox5000-c6c52cf61d10c5256660	differentiate	verb	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	розрізняти; диференціювати	Oxford 5000 list POS/CEFR confirmed 2026-08-19; recognize/make a distinction sense retained.
ox5000-f82591a26824d00e5443	dignity	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	гідність	Oxford 5000 list POS/CEFR confirmed 2026-08-19; self-respect/worth and dignified bearing range retained.
ox5000-19abb5868956fdfd899b	dilemma	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	дилема	Oxford 5000 list POS/CEFR confirmed 2026-08-19; difficult choice/problem sense retained.
ox5000-798674fb07b9f85a0555	dimension	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	вимір; розмір	Oxford 5000 list POS/CEFR confirmed 2026-08-19; measurable size and aspect/feature senses preserved.
ox5000-d1dea73409e0e7c0f524	diminish	verb	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	зменшуватися; зменшувати	Oxford 5000 list POS/CEFR confirmed 2026-08-19; become/make smaller or less important sense retained.
ox5000-6884bef83345d0e86d6c	dip	verb	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	занурювати; опускатися	Oxford 5000 list POS/CEFR confirmed 2026-08-19; put briefly into liquid and fall/drop range retained.
ox5000-ffb32c3595ba4ec21026	diplomat	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	дипломат	Oxford 5000 list POS/CEFR confirmed 2026-08-19; official representing a country abroad sense retained.
ox5000-0d23a2157286fcf862b7	diplomatic	adjective	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	дипломатичний; тактовний	Oxford 5000 list POS/CEFR confirmed 2026-08-19; diplomacy-related and tactful senses preserved.
ox5000-043984fb2caed1cddf1f	directory	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	довідник; каталог	Oxford 5000 list POS/CEFR confirmed 2026-08-19; organized listing of names/files/resources sense retained.
