entry_id	source	part_of_speech	level	status	ukrainian	official_source	source_check	data_factory_run_id	content_qa_run_id	qa_reason
ox5000-351ced5f86497f5f4a9e	shareholder	noun	C1	verified	акціонер	https://www.oxfordlearnersdictionaries.com/us/definition/english/shareholder	MANUAL_EMERGENCY_WORK V7 exact Oxford identity; source_index=4726; definition_path=/us/definition/english/shareholder; exact_definition='an owner of shares in a company or business'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='one who owns shares of stock'; gloss_definition_similarity=0.835; morphology='V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,anim masc,nomn; score=1.0000'; surface_mt_never_sole_pass=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round01	PASS V7: V7 PASS: exact Oxford sense -> sense-bound English bilingual candidate -> actual Ukrainian semantic sense -> same-sense bilingual binding=english_wiktionary_exact_sense_candidate_plus_unique_uk_semantic_sense; uk_sense=1; uk_definition='власник акцій; член акціонерного товариства'; uk_definition_en='share owner; shareholder'; similarity=0.857; overlap=1; V6 PASS: V5 strict source-sense evidence + candidate-specific Ukrainian lexical evidence + Unicode/stress-safe canonical morphology + neutral-person gender policy; candidate_source='https://uk.wiktionary.org/wiki/%D0%B0%D0%BA%D1%86%D1%96%D0%BE%D0%BD%D0%B5%D1%80'; candidate_definitions=[]; candidate_english_terms=[]; V5 PASS: sense-bound Wiktionary bilingual confirmation + exact Oxford definition + canonical Ukrainian lemma; gloss_similarity=0.835; overlap=1; V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,anim masc,nomn; score=1.0000; exact Oxford definition='an owner of shares in a company or business'; reverse='shareholder'; lexical_support=1.000.
ox5000-d3218ed691f57338f79e	summit	noun	C1	verified	верхівка	https://www.oxfordlearnersdictionaries.com/us/definition/english/summit	MANUAL_EMERGENCY_WORK V7 exact Oxford identity; source_index=5161; definition_path=/us/definition/english/summit; exact_definition='the highest point of something, especially the top of a mountain'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='highest point of a hill, mountain, or similar geographical feature'; gloss_definition_similarity=0.919; morphology='V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,femn,inan nomn; score=1.0000'; surface_mt_never_sole_pass=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round01	PASS V7: V7 PASS: exact Oxford sense -> sense-bound English bilingual candidate -> actual Ukrainian semantic sense -> same-sense bilingual binding=english_wiktionary_exact_sense_candidate_plus_unique_uk_semantic_sense; uk_sense=1; uk_definition='горішня, найвища частина, вершина чого-небудь'; uk_definition_en='upper, highest part, peak of anything'; similarity=0.770; overlap=1; V6 PASS: V5 strict source-sense evidence + candidate-specific Ukrainian lexical evidence + Unicode/stress-safe canonical morphology + neutral-person gender policy; candidate_source='https://uk.wiktionary.org/wiki/%D0%B2%D0%B5%D1%80%D1%85%D1%96%D0%B2%D0%BA%D0%B0'; candidate_definitions=[]; candidate_english_terms=[]; V5 PASS: sense-bound Wiktionary bilingual confirmation + exact Oxford definition + canonical Ukrainian lemma; gloss_similarity=0.919; overlap=3; V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,femn,inan nomn; score=1.0000; exact Oxford definition='the highest point of something, especially the top of a mountain'; reverse='top'; lexical_support=0.222.
ox5000-ee3e98c4ee0c3fc8fa11	sword	noun	C1	verified	меч	https://www.oxfordlearnersdictionaries.com/us/definition/english/sword	MANUAL_EMERGENCY_WORK V7 exact Oxford identity; source_index=5227; definition_path=/us/definition/english/sword; exact_definition='a weapon with a long metal blade (= sharp cutting part) and a handle'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='weapon'; gloss_definition_similarity=0.791; morphology='V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,inan masc,nomn; score=1.0000'; surface_mt_never_sole_pass=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round01	PASS V7: V7 PASS: exact Oxford sense -> sense-bound English bilingual candidate -> actual Ukrainian semantic sense -> same-sense bilingual binding=english_wiktionary_exact_sense_candidate_plus_unique_uk_semantic_sense; uk_sense=1; uk_definition='старовинна холодна зброя у вигляді двосічного прямого довгого клинка з рукояткою'; uk_definition_en='ancient cold weapons, like a two-dimensional straight long blade with a handle'; similarity=0.785; overlap=3; V6 PASS: V5 strict source-sense evidence + candidate-specific Ukrainian lexical evidence + Unicode/stress-safe canonical morphology + neutral-person gender policy; candidate_source='https://uk.wiktionary.org/wiki/%D0%BC%D0%B5%D1%87'; candidate_definitions=[]; candidate_english_terms=[]; V5 PASS: sense-bound Wiktionary bilingual confirmation + exact Oxford definition + canonical Ukrainian lemma; gloss_similarity=0.791; overlap=1; V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,inan masc,nomn; score=1.0000; exact Oxford definition='a weapon with a long metal blade (= sharp cutting part) and a handle'; reverse='sword'; lexical_support=1.000.
ox5000-a0d1e2111578bd0f1e71	terminal	noun	B2	verified	аеровокзал	https://www.oxfordlearnersdictionaries.com/us/definition/english/terminal_1	MANUAL_EMERGENCY_WORK V7 exact Oxford identity; source_index=5302; definition_path=/us/definition/english/terminal_1; exact_definition='a building or set of buildings at an airport where passengers arrive and leave'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='airport building'; gloss_definition_similarity=0.833; morphology='V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,inan masc,nomn; score=1.0000'; surface_mt_never_sole_pass=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round01	PASS V7: V7 PASS: exact Oxford sense -> sense-bound English bilingual candidate -> actual Ukrainian semantic sense -> same-sense bilingual binding=english_wiktionary_exact_sense_candidate_plus_unique_uk_semantic_sense; uk_sense=1; uk_definition='вокзал аеропорту'; uk_definition_en='airport station'; similarity=0.763; overlap=1; V6 PASS: V5 strict source-sense evidence + candidate-specific Ukrainian lexical evidence + Unicode/stress-safe canonical morphology + neutral-person gender policy; candidate_source='https://uk.wiktionary.org/wiki/%D0%B0%D0%B5%D1%80%D0%BE%D0%B2%D0%BE%D0%BA%D0%B7%D0%B0%D0%BB'; candidate_definitions=[]; candidate_english_terms=[]; V5 PASS: sense-bound Wiktionary bilingual confirmation + exact Oxford definition + canonical Ukrainian lemma; gloss_similarity=0.833; overlap=2; V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,inan masc,nomn; score=1.0000; exact Oxford definition='a building or set of buildings at an airport where passengers arrive and leave'; reverse='terminal'; lexical_support=1.000.
ox5000-de667f6f04e5e8ccfed5	theology	noun	C1	verified	теологія	https://www.oxfordlearnersdictionaries.com/us/definition/english/theology	MANUAL_EMERGENCY_WORK V7 exact Oxford identity; source_index=5343; definition_path=/us/definition/english/theology; exact_definition='the study of religion and beliefs'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='study of God, or a god, or gods'; gloss_definition_similarity=0.660; morphology='V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,femn,inan nomn; score=1.0000'; surface_mt_never_sole_pass=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round01	PASS V7: V7 PASS: exact Oxford sense -> sense-bound English bilingual candidate -> actual Ukrainian semantic sense -> same-sense bilingual binding=english_wiktionary_exact_sense_candidate_plus_unique_uk_semantic_sense; uk_sense=1; uk_definition='сукупність церковних учень про Бога й догмати релігії'; uk_definition_en='a collection of church teachings about God and the doctrines of religion'; similarity=0.701; overlap=1; V6 PASS: V5 strict source-sense evidence + candidate-specific Ukrainian lexical evidence + Unicode/stress-safe canonical morphology + neutral-person gender policy; candidate_source='https://uk.wiktionary.org/wiki/%D1%82%D0%B5%D0%BE%D0%BB%D0%BE%D0%B3%D1%96%D1%8F'; candidate_definitions=[]; candidate_english_terms=[]; V5 PASS: sense-bound Wiktionary bilingual confirmation + exact Oxford definition + canonical Ukrainian lemma; gloss_similarity=0.660; overlap=1; V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,femn,inan nomn; score=1.0000; exact Oxford definition='the study of religion and beliefs'; reverse='Theology'; lexical_support=1.000.
ox5000-9b063fe1a598738fa02d	tobacco	noun	C1	verified	тютюн	https://www.oxfordlearnersdictionaries.com/us/definition/english/tobacco	MANUAL_EMERGENCY_WORK V7 exact Oxford identity; source_index=5417; definition_path=/us/definition/english/tobacco; exact_definition='the dried leaves of the tobacco plant that are used for making cigarettes, smoking in a pipe, etc.'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='leaves of certain varieties of tobacco plant'; gloss_definition_similarity=0.849; morphology='V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,Surn,masc,anim nomn; score=1.0000'; surface_mt_never_sole_pass=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round01	PASS V7: V7 PASS: exact Oxford sense -> sense-bound English bilingual candidate -> actual Ukrainian semantic sense -> same-sense bilingual binding=english_wiktionary_exact_sense_candidate_plus_unique_uk_semantic_sense; uk_sense=2; uk_definition='висушені й подрібнені листки та стебла цієї рослини, які використовуються для куріння, нюхання, жування'; uk_definition_en='dried and chopped leaves and stems of this plant, which are used for smoking, snuffing, chewing'; similarity=0.795; overlap=4; V6 PASS: V5 strict source-sense evidence + candidate-specific Ukrainian lexical evidence + Unicode/stress-safe canonical morphology + neutral-person gender policy; candidate_source='https://uk.wiktionary.org/wiki/%D1%82%D1%8E%D1%82%D1%8E%D0%BD'; candidate_definitions=[]; candidate_english_terms=[]; V5 PASS: sense-bound Wiktionary bilingual confirmation + exact Oxford definition + canonical Ukrainian lemma; gloss_similarity=0.849; overlap=3; V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,Surn,masc,anim nomn; score=1.0000; exact Oxford definition='the dried leaves of the tobacco plant that are used for making cigarettes, smoking in a pipe, etc.'; reverse='tobacco'; lexical_support=1.000.
ox5000-f77eb1ad9e40664daa2c	tsunami	noun	B2	verified	цунамі	https://www.oxfordlearnersdictionaries.com/us/definition/english/tsunami	MANUAL_EMERGENCY_WORK V7 exact Oxford identity; source_index=5545; definition_path=/us/definition/english/tsunami; exact_definition='an extremely large wave in the sea caused, for example, by an earthquake'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='large, destructive wave generally caused by a tremendous disturbance in the ocean'; gloss_definition_similarity=0.911; morphology='V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,Fixd,inan neut,nomn; score=1.0000'; surface_mt_never_sole_pass=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round01	PASS V7: V7 PASS: exact Oxford sense -> sense-bound English bilingual candidate -> actual Ukrainian semantic sense -> same-sense bilingual binding=english_wiktionary_exact_sense_candidate_plus_unique_uk_semantic_sense; uk_sense=1; uk_definition='гігантські хвилі, які виникають в океані внаслідок підводних землетрусів, виверження підводних або острівних вулканів і спричиняють руйнівні спустошення на низьких берегах'; uk_definition_en='the huge ocean waves caused by underwater earthquakes, underwater or island volcanoes, and they cause devastating devastation on low shores'; similarity=0.828; overlap=1; V6 PASS: V5 strict source-sense evidence + candidate-specific Ukrainian lexical evidence + Unicode/stress-safe canonical morphology + neutral-person gender policy; candidate_source='https://uk.wiktionary.org/wiki/%D1%86%D1%83%D0%BD%D0%B0%D0%BC%D1%96'; candidate_definitions=[]; candidate_english_terms=[]; V5 PASS: sense-bound Wiktionary bilingual confirmation + exact Oxford definition + canonical Ukrainian lemma; gloss_similarity=0.911; overlap=3; V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,Fixd,inan neut,nomn; score=1.0000; exact Oxford definition='an extremely large wave in the sea caused, for example, by an earthquake'; reverse='tsunami'; lexical_support=1.000.
ox5000-2ed2ff1e8e1305b1c767	visible	adjective	B2	verified	видимий	https://www.oxfordlearnersdictionaries.com/us/definition/english/visible	MANUAL_EMERGENCY_WORK V7 exact Oxford identity; source_index=5712; definition_path=/us/definition/english/visible; exact_definition='that can be seen'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='able to be seen'; gloss_definition_similarity=0.822; morphology='V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=ADJF,compb masc,nomn; score=1.0000'; surface_mt_never_sole_pass=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round01	PASS V7: V7 PASS: exact Oxford sense -> sense-bound English bilingual candidate -> actual Ukrainian semantic sense -> same-sense bilingual binding=english_wiktionary_exact_sense_candidate_plus_unique_uk_semantic_sense; uk_sense=1; uk_definition='якого можна бачити, осягнути зором'; uk_definition_en='seen, sighted, sighted'; similarity=0.667; overlap=1; V6 PASS: V5 strict source-sense evidence + candidate-specific Ukrainian lexical evidence + Unicode/stress-safe canonical morphology + neutral-person gender policy; candidate_source='https://uk.wiktionary.org/wiki/%D0%B2%D0%B8%D0%B4%D0%B8%D0%BC%D0%B8%D0%B9'; candidate_definitions=[]; candidate_english_terms=[]; V5 PASS: sense-bound Wiktionary bilingual confirmation + exact Oxford definition + canonical Ukrainian lemma; gloss_similarity=0.822; overlap=1; V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=ADJF,compb masc,nomn; score=1.0000; exact Oxford definition='that can be seen'; reverse='visible'; lexical_support=1.000.
ox5000-42395c79a4205a07c136	weekly	adjective	B2	verified	щотижневий	https://www.oxfordlearnersdictionaries.com/us/definition/english/weekly_1	MANUAL_EMERGENCY_WORK V7 exact Oxford identity; source_index=5785; definition_path=/us/definition/english/weekly_1; exact_definition='happening, done or published once a week or every week'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='happening once a week or every week'; gloss_definition_similarity=0.802; morphology='V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=ADJF masc,nomn; score=1.0000'; surface_mt_never_sole_pass=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round01	PASS V7: V7 PASS: exact Oxford sense -> sense-bound English bilingual candidate -> actual Ukrainian semantic sense -> same-sense bilingual binding=english_wiktionary_exact_sense_candidate_plus_unique_uk_semantic_sense; uk_sense=2; uk_definition='який виходить один раз на тиждень {{семантика|'; uk_definition_en='which comes out once a week {Semantic {Semantic)'; similarity=0.694; overlap=2; V6 PASS: V5 strict source-sense evidence + candidate-specific Ukrainian lexical evidence + Unicode/stress-safe canonical morphology + neutral-person gender policy; candidate_source='https://uk.wiktionary.org/wiki/%D1%89%D0%BE%D1%82%D0%B8%D0%B6%D0%BD%D0%B5%D0%B2%D0%B8%D0%B9'; candidate_definitions=[]; candidate_english_terms=[]; V5 PASS: sense-bound Wiktionary bilingual confirmation + exact Oxford definition + canonical Ukrainian lemma; gloss_similarity=0.802; overlap=4; V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=ADJF masc,nomn; score=1.0000; exact Oxford definition='happening, done or published once a week or every week'; reverse='weekly'; lexical_support=1.000.
ox5000-1cd1f0e83f936b72f299	well-being	noun	C1	verified	благополуччя	https://www.oxfordlearnersdictionaries.com/us/definition/english/well-being	MANUAL_EMERGENCY_WORK V7 exact Oxford identity; source_index=5798; definition_path=/us/definition/english/well-being; exact_definition='general health and happiness'; selected_candidate_method=en_wiktionary_sense_bound_uk_translation; sense_source='English Wiktionary'; sense_gloss='state of health, happiness or prosperity'; gloss_definition_similarity=0.848; morphology='V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,Dist,neut,inan nomn; score=1.0000'; surface_mt_never_sole_pass=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V7_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V7_round01	PASS V7: V7 PASS: exact Oxford sense -> sense-bound English bilingual candidate -> actual Ukrainian semantic sense -> same-sense bilingual binding=english_wiktionary_exact_sense_candidate_plus_unique_uk_semantic_sense; uk_sense=2; uk_definition='добробут, щастя, гаразд'; uk_definition_en='welfare, happiness, okay.'; similarity=0.756; overlap=1; V6 PASS: V5 strict source-sense evidence + candidate-specific Ukrainian lexical evidence + Unicode/stress-safe canonical morphology + neutral-person gender policy; candidate_source='https://uk.wiktionary.org/wiki/%D0%B1%D0%BB%D0%B0%D0%B3%D0%BE%D0%BF%D0%BE%D0%BB%D1%83%D1%87%D1%87%D1%8F'; candidate_definitions=[]; candidate_english_terms=[]; V5 PASS: sense-bound Wiktionary bilingual confirmation + exact Oxford definition + canonical Ukrainian lemma; gloss_similarity=0.848; overlap=2; V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,Dist,neut,inan nomn; score=1.0000; exact Oxford definition='general health and happiness'; reverse='welfare'; lexical_support=0.471.
