entry_id	source	part_of_speech	level	official_source	status	ukrainian	source_check
ox5000-58a2627700eb674cc6de	disrupt	verb	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	порушувати; зривати	Oxford 5000 list POS/CEFR confirmed 2026-08-19; interrupt normal activity/process.
ox5000-9068955844fa69a97876	disruption	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	порушення; зрив	Oxford 5000 list POS/CEFR confirmed 2026-08-19; interruption/disturbance.
ox5000-52e87034deccd344335f	dissolve	verb	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	розчиняти; розпускати	Oxford 5000 list POS/CEFR confirmed 2026-08-19; become/make liquid solution and formally end body/relationship.
ox5000-117a08d41820ff36343c	distinction	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	відмінність; розрізнення	Oxford 5000 list POS/CEFR confirmed 2026-08-19; difference/separation; distinction.
ox5000-bea9c7606319211135b6	distinctive	adjective	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	характерний; відмітний	Oxford 5000 list POS/CEFR confirmed 2026-08-19; having a quality that makes something recognizable/different.
ox5000-812def4cd4cb9e25057f	distort	verb	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	спотворювати	Oxford 5000 list POS/CEFR confirmed 2026-08-19; change shape/meaning inaccurately.
ox5000-32c5e8f6439037d1604f	distress	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	лихо; страждання	Oxford 5000 list POS/CEFR confirmed 2026-08-19; extreme anxiety/suffering.
ox5000-2976a465a5a1a88e295c	distress	verb	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	засмучувати; завдавати страждань	Oxford 5000 list POS/CEFR confirmed 2026-08-19; cause anxiety/suffering.
ox5000-a5fa3f73a03257a652b4	disturbing	adjective	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	тривожний; бентежний	Oxford 5000 list POS/CEFR confirmed 2026-08-19; causing worry/upset.
ox5000-e2c649a005b77fe418cd	divert	verb	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	відвертати; перенаправляти	Oxford 5000 list POS/CEFR confirmed 2026-08-19; change direction/attention.
ox5000-5dae80e094dc835c3b90	divine	adjective	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	божественний	Oxford 5000 list POS/CEFR confirmed 2026-08-19; connected with a god / extremely pleasing core range.
ox5000-8506358f29920bcfe317	doctrine	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	доктрина; вчення	Oxford 5000 list POS/CEFR confirmed 2026-08-19; set of beliefs/principles.
ox5000-e390440e5d5b193128d1	documentation	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	документація	Oxford 5000 list POS/CEFR confirmed 2026-08-19; documents/information providing evidence/instructions.
ox5000-7b3be572e67f440e0a8a	domain	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	сфера; домен	Oxford 5000 list POS/CEFR confirmed 2026-08-19; area of activity/knowledge and computing domain.
ox5000-7d407e488c57bcbacd68	dominance	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	verified	домінування; перевага	Oxford 5000 list POS/CEFR confirmed 2026-08-19; state of being dominant.
